script,capture_year,digest,r,timestamp,local_file,gated
gamestatwide.asp,2003,5N4VO3LIFJBOT5DYOSFBYCABUIII325A,BS23113,20030611161524,2003_20030611161524_5N4VO3LI.html,no
gamestatwide.asp,2003,ZGQTVG4POILFXRRDWNMM4ULHESBU4KHB,BS23104,20030611161624,2003_20030611161624_ZGQTVG4P.html,no
gamestatwide.asp,2003,NZO6QW5WP75GGPNMUZC366ZSAN2KNH7K,BS23103,20030611161754,2003_20030611161754_NZO6QW5W.html,no
gamestatwide.asp,2003,SIQXFWIJ3LREKOQQHOZ3MKAVN5ZAYVEK,BS23105,20030611162111,2003_20030611162111_SIQXFWIJ.html,no
gamestatwide.asp,2003,TJIEC4E5MIF2DCUGRCF6A2YJ2QXHO7EU,BS23093,20030611162147,2003_20030611162147_TJIEC4E5.html,no
gamestatwide.asp,2003,2EDQUXPUGIFIDPRF5RJUJATVTXDM34GQ,BS23095,20030611162154,2003_20030611162154_2EDQUXPU.html,no
gamestatwide.asp,2003,XW6DWAXRCGFZ2F3UQANKYMBII4GLSVKN,BS23106,20030611162246,2003_20030611162246_XW6DWAXR.html,no
gamestatwide.asp,2003,DXYP3ACOUBO2PDCLJPWU2OKCHJ6M42Z7,BS23122,20030611175729,2003_20030611175729_DXYP3ACO.html,no
gamestatwide.asp,2003,LK27FCLR2J4RAG333WIVFHHR26RYJBRM,BS23123,20030611175746,2003_20030611175746_LK27FCLR.html,no
gamestatwide.asp,2003,OVSYY7JCIYZEMTE6PJ2W62LS77ZECNAM,BS23136,20030611175903,2003_20030611175903_OVSYY7JC.html,no
gamestatwide.asp,2003,7HNQEBABEH3FMF766W3KXMCFC7G6P2NF,BS23125,20030611180148,2003_20030611180148_7HNQEBAB.html,no
gamestatwide.asp,2003,ZR2L7R5GYJNZN6XN5ZZWWANZRQ2W5DE7,BS23133,20030611180308,2003_20030611180308_ZR2L7R5G.html,no
gamestatwide.asp,2003,7ADEUWKH5GTLKYM27DDJZYKIART2QO6F,BS23115,20030611180318,2003_20030611180318_7ADEUWKH.html,no
gamestatwide.asp,2003,EBU6RLOXBZW4IZ2TPYKOXIANAVSGFRLY,BS23114,20030611180345,2003_20030611180345_EBU6RLOX.html,no
gamestatwide.asp,2003,VSARL6MYUXDFWFMYT45N4TS6VNHPTYYR,BS23129,20030611180428,2003_20030611180428_VSARL6MY.html,no
gamestatwide.asp,2003,O64NSMGKFFDMXPTUDC73AUDMN7FOVHPA,BS23128,20030611180438,2003_20030611180438_O64NSMGK.html,no
gamestatwide.asp,2003,ZDZKHZQO7VKKSW3BTHC4XH2RRQRWEJ5F,BS23130,20030611180448,2003_20030611180448_ZDZKHZQO.html,no
gamestatwide.asp,2003,UULV5FTTPBFN5GRVYYBICZVGKND76HHD,BS23116,20030611180520,2003_20030611180520_UULV5FTT.html,no
gamestatwide.asp,2003,D4TXPSQ44XRFVLMQUGX2THWRIAQZWILV,BS23117,20030611180540,2003_20030611180540_D4TXPSQ4.html,no
gamestatwide.asp,2003,BPDLCI2QG4FZEFQZHNZI6SAOWLK5JNL3,BS23120,20030611181446,2003_20030611181446_BPDLCI2Q.html,no
gamestatwide.asp,2003,UYHICWFSQEHJ2RLYEVRXTTZSTTGW27J5,BS23147,20030611202753,2003_20030611202753_UYHICWFS.html,no
gamestatwide.asp,2003,N3SFQOZCA435PX6TLBYXL2ZAKO2O6M75,BS23137,20030611202844,2003_20030611202844_N3SFQOZC.html,no
gamestatwide.asp,2003,QTWBXY7DYNFC52E3A6RJD2PY3SQUPDSN,BS23150,20030611203126,2003_20030611203126_QTWBXY7D.html,no
gamestatwide.asp,2003,JD37PAMLQLLZR2MUDYQT7BZ7GMCZW6DG,BS23151,20030611203217,2003_20030611203217_JD37PAML.html,no
gamestatwide.asp,2003,LC3G4D4IWXIWE4G7QENYJZUOGHIPODQA,BS23153,20030611203331,2003_20030611203331_LC3G4D4I.html,no
gamestatwide.asp,2003,ARP5DYKXFSOYLMSCBACIHK43OB6W63RS,BS23141,20030611203407,2003_20030611203407_ARP5DYKX.html,no
gamestatwide.asp,2003,J7FFOWKRYSQ3RWICHQGEUOHBYBLOSCQQ,BS23144,20030611203713,2003_20030611203713_J7FFOWKR.html,no
gamestatwide.asp,2003,P3L7AG6JOKD5OW2MTJOVW2H6CHS3S2UQ,BS23143,20030611203753,2003_20030611203753_P3L7AG6J.html,no
gamestatwide.asp,2003,EDTDDZVFB7BDMBX3RVHJN6EPP6SFVATK,BS23145,20030611204020,2003_20030611204020_EDTDDZVF.html,no
gamestatwide.asp,2003,XRNTDF7BV2LTZIJDXEIUCXFAKWGL2EYL,BS23150,20030612105102,2003_20030612105102_XRNTDF7B.html,no
gamestatwide.asp,2003,2P5EUFCLGXYHKCNYS6UKNKO75S5VFQG7,BS23152,20030612105551,2003_20030612105551_2P5EUFCL.html,no
gamestatwide.asp,2003,SNREQIZW3KP4TKHDFJARLDN7LYXZXEDD,BS23151,20030612105820,2003_20030612105820_SNREQIZW.html,no
gamestatwide.asp,2003,DOZIDE7MI7EEMO325ILE7FQMU7WHOLGP,BS23149,20030612105829,2003_20030612105829_DOZIDE7M.html,no
gamestatwide.asp,2003,FNQV4KIPWC42DWV3AUF3HA4WSXKFPYHO,BS23153,20030612105933,2003_20030612105933_FNQV4KIP.html,no
gamestatwide.asp,2003,37AV7URRBDXIUCML3G62AREKCE6WLIQY,BS23107,20030612202327,2003_20030612202327_37AV7URR.html,no
gamestatwide.asp,2003,QROI367O7NZ7TPV52MOBAWESYTHVFYBD,BS23003,20030612202837,2003_20030612202837_QROI367O.html,no
gamestatwide.asp,2003,7YGO75OBMORPRX2JJ6KVX6MJGUNSCJR5,BS23063,20030612203129,2003_20030612203129_7YGO75OB.html,no
gamestatwide.asp,2003,WDVSNNSD54J2PMZ5Y4WSHH37ACPPN2EY,BS23086,20030612203213,2003_20030612203213_WDVSNNSD.html,no
gamestatwide.asp,2003,35RION32IIM7BUAZX7ESEE2XK3OG527H,BS23094,20030612203248,2003_20030612203248_35RION32.html,no
gamestatwide.asp,2003,W432FZP47JXPRV5GX2ZEFJI4Z42CDIAE,BS23068,20030612203528,2003_20030612203528_W432FZP4.html,no
gamestatwide.asp,2003,U6VENHFFDLMNJN3UOB2KTWL2E4IVR5E2,BS23124,20030612213156,2003_20030612213156_U6VENHFF.html,no
gamestatwide.asp,2003,EF227AEZGCI5HA57HI77QSFRGSITBGIG,BS23140,20030623223716,2003_20030623223716_EF227AEZ.html,no
gamestatwide.asp,2003,SXPKH2OTIGX2A6HFMKOYZL3PE4ORBTYN,BS23147,20030623224126,2003_20030623224126_SXPKH2OT.html,no
gamestatwide.asp,2003,5RIURTE4DYCQOTB3ZYY7SPYWYK5MX5H6,BS23160,20030623225118,2003_20030623225118_5RIURTE4.html,no
gamestatwide.asp,2003,7UFTKJVT3JKDLAWLYM4XDBNLPVWR6RSL,BS23164,20030623225238,2003_20030623225238_7UFTKJVT.html,no
gamestatwide.asp,2003,SMP6YU3IRBOUWJB3DGVN4PJH4ZWPT43T,BS23169,20030623230033,2003_20030623230033_SMP6YU3I.html,no
gamestatwide.asp,2003,RR25TLIK2DX6O6V5FC7LPTIEPHYJRYKW,BS23170,20030624001256,2003_20030624001256_RR25TLIK.html,no
gamestatwide.asp,2003,JSWOZT6FZZ5FGUISBOEGCENHTY2AF5TP,BS23001,20030624180558,2003_20030624180558_JSWOZT6F.html,no
gamestatwide.asp,2003,CZTZ3O6WO5ZDHXQNNYO2P5IBRD53J7KZ,BS23011,20030624181811,2003_20030624181811_CZTZ3O6W.html,no
gamestatwide.asp,2003,4KHSVCI2BAG3SRL366BN4ITJAWSJ3FPV,BS23031,20030624183328,2003_20030624183328_4KHSVCI2.html,no
gamestatwide.asp,2003,O4AOT5LJLLG6PAJR6ZRIFU75NA4ZNV7B,BS23061,20030624190041,2003_20030624190041_O4AOT5LJ.html,no
gamestatwide.asp,2003,FNOZDJPAV5OAA3KVMUFEZUKTBTA3SE5K,BS23066,20030624190535,2003_20030624190535_FNOZDJPA.html,no
gamestatwide.asp,2003,VN4WDFYJAQGVSKYQMV6ZIVYAECRGMVA2,BS23069,20030624190706,2003_20030624190706_VN4WDFYJ.html,no
gamestatwide.asp,2003,NBXGSZGBI2345JCVXIKJ65JWYSNF37ZA,BS23074,20030624191539,2003_20030624191539_NBXGSZGB.html,no
gamestatwide.asp,2003,XUAQOZT2PP7QGB7MNTSEZHBJ7UIDQRZG,BS23078,20030624191953,2003_20030624191953_XUAQOZT2.html,no
gamestatwide.asp,2003,B6GZVGMK4OKDICBVJ47EHJX2472F6DR3,BS23083,20030624192339,2003_20030624192339_B6GZVGMK.html,no
gamestatwide.asp,2003,MQV5AFAFZWGY5GTXPGIOWTR5ZCCOUPHE,BS23098,20030624193245,2003_20030624193245_MQV5AFAF.html,no
gamestatwide.asp,2003,BKIAQQUZOMWPAHFNP5C6E4IDGBOHKOMY,BS23110,20030624194706,2003_20030624194706_BKIAQQUZ.html,no
gamestatwide.asp,2003,YY7OF32VRAUCOWH6HB5UPW3LUVKTA6YR,BS23131,20030624200703,2003_20030624200703_YY7OF32V.html,no
gamestatwide.asp,2003,OAL2BUQURTW7A5VS2YHDIHVS3ZRYQ5ML,BS23134,20030624200824,2003_20030624200824_OAL2BUQU.html,no
gamestatwide.asp,2003,TJ54KMHO4XADKE6KKMGT2FDMAB7CKEEE,BS23175,20030626182134,2003_20030626182134_TJ54KMHO.html,no
gamestatwide.asp,2003,5UZJF7TFCREKIO6CR4RHGO4XAMDT52DD,BS23182,20030626182315,2003_20030626182315_5UZJF7TF.html,no
gamestatwide.asp,2003,UVZUCVAC4PSOM2H7SHSN7Q46HNA4WJGM,BS23184,20030626182629,2003_20030626182629_UVZUCVAC.html,no
gamestatwide.asp,2003,TEEVQ4JGLFO63I7N2TCSX3BN2VBUY3VT,BS23173,20030626182800,2003_20030626182800_TEEVQ4JG.html,no
gamestatwide.asp,2003,YTGT6MGDCDNMOGN7PRHXQN7RZHX7GO3O,BS23041,20030627143530,2003_20030627143530_YTGT6MGD.html,no
gamestatwide.asp,2003,2ZBTI7DZ3IEA2NYW5DJAS7G6256JHTDX,BS23062,20030627150505,2003_20030627150505_2ZBTI7DZ.html,no
gamestatwide.asp,2003,SSRJM4GADI3SLCO46DFEMVS32TXBA2KV,BS23067,20030630075454,2003_20030630075454_SSRJM4GA.html,no
gamestatwide.asp,2003,OK3TIOOWHQJ4NW4HVB6DE3JJRDAJAYMJ,BS23071,20030630080509,2003_20030630080509_OK3TIOOW.html,no
gamestatwide.asp,2003,AL2644YI377PYLW25ZCDXYB7GH4DC2ZW,BS23072,20030630081044,2003_20030630081044_AL2644YI.html,no
gamestatwide.asp,2003,64KS7QZ5ZS4MFKGR6NZIYZX4MINCGLKO,BS23073,20030630081232,2003_20030630081232_64KS7QZ5.html,no
gamestatwide.asp,2003,MEJPA3YBFRNJHI6UX7PYGGBPJKBBBR6I,BS23079,20030630081358,2003_20030630081358_MEJPA3YB.html,no
gamestatwide.asp,2003,EDBFTBHMC56HNQNICQDYFPP5ZYGYVKUH,BS23076,20030630081412,2003_20030630081412_EDBFTBHM.html,no
gamestatwide.asp,2003,QDGHNCFRN4O4L3KIVZEA7CWWJYLUIFC4,BS23080,20030630081948,2003_20030630081948_QDGHNCFR.html,no
gamestatwide.asp,2003,Z6ERGFDHCOSU3YX2AMOZL3PPOGEJ53GS,BS23087,20030630083730,2003_20030630083730_Z6ERGFDH.html,no
gamestatwide.asp,2003,UAAPQWEWRMOANMUQ2FCRZH5QZT4USH2T,BS23091,20030630084154,2003_20030630084154_UAAPQWEW.html,no
gamestatwide.asp,2003,7AJKMAMF73T7WXE2OI7SNNSTPKVDGH67,BS23092,20030630084640,2003_20030630084640_7AJKMAMF.html,no
gamestatwide.asp,2003,WG5NGCEBKY637QOPGF73DQ6EJ56V5CBD,BS23096,20030630084941,2003_20030630084941_WG5NGCEB.html,no
gamestatwide.asp,2003,HE76C4SKT5BITZWXERUHOLOPXT7ABVPX,BS23100,20030630090509,2003_20030630090509_HE76C4SK.html,no
gamestatwide.asp,2003,ZTDW6YUC3RVVY7TMGDPCT3II6Y6CJBCT,BS23108,20030630091340,2003_20030630091340_ZTDW6YUC.html,no
gamestatwide.asp,2003,EETGEF7IBMLWLYCGSLPJTAOVDJQBFQUT,BS23109,20030630091707,2003_20030630091707_EETGEF7I.html,no
gamestatwide.asp,2003,OO3LAPECEWCGXYNEOMXUM7XLMPYQPS4E,BS23112,20030630091808,2003_20030630091808_OO3LAPEC.html,no
gamestatwide.asp,2003,TRS5CQMXZRL2DNIS3UKFA2SI3TKUOB3C,BS23118,20030630092601,2003_20030630092601_TRS5CQMX.html,no
gamestatwide.asp,2003,DZJWAYDT7Z5PXBYXVILUUEXL5J5IZPDT,BS23121,20030630093542,2003_20030630093542_DZJWAYDT.html,no
gamestatwide.asp,2003,2PMJPXFXEAGOND76BJT5VLRCGDKPDJKP,BS23132,20030630094831,2003_20030630094831_2PMJPXFX.html,no
gamestatwide.asp,2003,ONKYHQWIWDU76N3R2UACS5TGCOELBX3Y,BS23146,20030630101553,2003_20030630101553_ONKYHQWI.html,no
gamestatwide.asp,2003,C63LQRWST7EMPJJUAILTMMHPPL7ZGF72,BS23152,20030630101917,2003_20030630101917_C63LQRWS.html,no
gamestatwide.asp,2003,V5IFBAGNWLL25OVTJMTTB75IK64XLYPB,BS23157,20030630102852,2003_20030630102852_V5IFBAGN.html,no
gamestatwide.asp,2003,MFTARGAMVAETWKPMD66FR5JW74LIGEY2,BS23159,20030630103245,2003_20030630103245_MFTARGAM.html,no
gamestatwide.asp,2003,X4EZFKCWEMEL3WZRX77HC6HMRFBOGM7U,BS23161,20030630103513,2003_20030630103513_X4EZFKCW.html,no
gamestatwide.asp,2003,7PGSVHWTMDLJAUKLJONDPIJZJPX2HACR,BS23162,20030630103554,2003_20030630103554_7PGSVHWT.html,no
gamestatwide.asp,2003,ZQEKGDZIWJ4RLMJLG7Q6Q4HX3DNRHKDC,BS23163,20030630103814,2003_20030630103814_ZQEKGDZI.html,no
gamestatwide.asp,2003,FS4UGSGBYGRRFMDMKU5QSV2EWMR5HJAK,BS23167,20030630104016,2003_20030630104016_FS4UGSGB.html,no
gamestatwide.asp,2003,V5P3IOA3VWARYEXI77YWOWJVXEYOLUMU,BS23172,20030630104631,2003_20030630104631_V5P3IOA3.html,no
gamestatwide.asp,2003,ZVBPSOWU64QA2XDKYMDS24U24ZP5WF7D,BS23177,20030630105352,2003_20030630105352_ZVBPSOWU.html,no
gamestatwide.asp,2003,FLGBWSWXJAR5GCBKXOPXLGNGGVMLWHUT,BS23179,20030630105758,2003_20030630105758_FLGBWSWX.html,no
gamestatwide.asp,2003,QGSS2Q7RVOMWVF46P4G2ORGT6ZC7GKXP,BS23180,20030630110251,2003_20030630110251_QGSS2Q7R.html,no
gamestatwide.asp,2003,HAKJKI2OIKWBBNUPD6JRTNYLYFQTAG5O,BS23185,20030630110901,2003_20030630110901_HAKJKI2O.html,no
gamestatwide.asp,2003,AEFRUC63U5RUUBX6F4L32G46IL6UR73Q,BS23183,20030630110936,2003_20030630110936_AEFRUC63.html,no
gamestatwide.asp,2003,LYJFCP2QUJOB7XKOZKAS4HRMKLEGCOLH,BS23188,20030630111241,2003_20030630111241_LYJFCP2Q.html,no
gamestatwide.asp,2003,36KM5ADWXE2RZOCLZ3IRZJCOWFNQ573K,BS23186,20030630111247,2003_20030630111247_36KM5ADW.html,no
gamestatwide.asp,2003,UO7GJ6232QTVY3ZZHVGSGCTHQYSYFXGT,BS23192,20030701220840,2003_20030701220840_UO7GJ623.html,no
gamestatwide.asp,2003,OCPNZX75P5I7SPJBKUZWAECP7ZFEDIWD,BS23189,20030702023433,2003_20030702023433_OCPNZX75.html,no
gamestatwide.asp,2003,QUECK7TEF64FZJFCFPJ6P623XJEKZ4JP,BS23191,20030702024416,2003_20030702024416_QUECK7TE.html,no
gamestatwide.asp,2003,SWHMI6DCJX4FZH65F7KDWAH6HML6J7SE,BS23149,20030704133025,2003_20030704133025_SWHMI6DC.html,no
gamestatwide.asp,2003,RL3ZYB3QL3IJX5WZJA3JM453NTXGY52Z,BS23178,20030704141910,2003_20030704141910_RL3ZYB3Q.html,no
gamestatwide.asp,2003,N5JVWO67RREKUP7652FIYGOJFBOL3PMJ,BS23184,20030704143243,2003_20030704143243_N5JVWO67.html,no
gamestatwide.asp,2003,362RNLGAEHRRBCUH2HMJO4YCCUS42ILA,BS23185,20030704143559,2003_20030704143559_362RNLGA.html,no
gamestatwide.asp,2003,OAXCDL7PEPVH37AOU465Y73HQO56VZTR,BS23194,20030704145619,2003_20030704145619_OAXCDL7P.html,no
gamestatwide.asp,2003,NACH7G6HSVOJF4UPULCFLQG7JAVASZFN,BS23193,20030704145750,2003_20030704145750_NACH7G6H.html,no
gamestatwide.asp,2003,CJB6LHURBWWB5NPLJGLH45WGFF7J7GFN,BS23196,20030704150649,2003_20030704150649_CJB6LHUR.html,no
gamestatwide.asp,2003,A5PBVZNX2J3BAEBVZJ4LH7MBB5OGZVTW,BS23195,20030704150759,2003_20030704150759_A5PBVZNX.html,no
gamestatwide.asp,2003,3LCVFXKCP5CX2OOYO5XXKYPMFS7KNHQI,BS23197,20030704151057,2003_20030704151057_3LCVFXKC.html,no
gamestatwide.asp,2003,JGIIU36QLMNIZ2JVEZNLF7GXI7LQO7CZ,BS23198,20030704151536,2003_20030704151536_JGIIU36Q.html,no
gamestatwide.asp,2003,QGYZ5O3CK7KSMIRF3NJHWITNIUASZZC2,BS23199,20030704151613,2003_20030704151613_QGYZ5O3C.html,no
gamestatwide.asp,2003,3S24HDMH6CERVMLRW7PQPEFKIIPBNHHH,BS23202,20030704152528,2003_20030704152528_3S24HDMH.html,no
gamestatwide.asp,2003,QDZUZ7WSNMXK4PDO4NSROWM5LDWJNZK4,BS23403,20030801211230,2003_20030801211230_QDZUZ7WS.html,no
gamestatwide.asp,2003,A2O5U33BC5UF6MBW2KSK4OOJQVROOH7O,BS23047,20030816021800,2003_20030816021800_A2O5U33B.html,no
gamestatwide.asp,2003,J7EGNVZX6RKGCJAOMOSA7SYASKV2O5WA,BS23138,20030816022116,2003_20030816022116_J7EGNVZX.html,no
gamestatwide.asp,2003,HOOYD2LVKMG77AVGWJ6CHTVFVHRIMDWB,BS23101,20030816022902,2003_20030816022902_HOOYD2LV.html,no
gamestatwide.asp,2003,GCMOKGDM2FILKVLMHAD4FGQENZUTPQBW,BS23135,20030816023102,2003_20030816023102_GCMOKGDM.html,no
gamestatwide.asp,2003,JX7GLYJLU4G2E5DQTA2NKVZAUIYWFW4G,BS23233,20030820233145,2003_20030820233145_JX7GLYJL.html,no
gamestatwide.asp,2003,7VFQPGKUYALDK5BDWG5PCX3VPCXTVXQT,BS23239,20030820233207,2003_20030820233207_7VFQPGKU.html,no
gamestatwide.asp,2003,TH35JFP23PXCI4LRV3WFJK23I64RE4PO,BS23203,20030820233325,2003_20030820233325_TH35JFP2.html,no
gamestatwide.asp,2003,UMSZ4LUVOPO7JALX5WA2PFCAHJ4RGT2Y,BS23205,20030820233326,2003_20030820233326_UMSZ4LUV.html,no
gamestatwide.asp,2003,XQKTZ2BATRNMG7SZB63JPPQUQJBLXOP7,BS23300,20030820233430,2003_20030820233430_XQKTZ2BA.html,no
gamestatwide.asp,2003,OBEZSXONWHKYMHVD4O2NMNVMX4VHP7GR,BS23171,20030820233447,2003_20030820233447_OBEZSXON.html,no
gamestatwide.asp,2003,RALFLQQYNFZBI4ZHK3ZKETOZCXEPE5HN,BS23403,20030820233503,2003_20030820233503_RALFLQQY.html,no
gamestatwide.asp,2003,PR6FIXQ5ABHJXWBLDWXHMDHBPR3BH645,BS23204,20030820233518,2003_20030820233518_PR6FIXQ5.html,no
gamestatwide.asp,2003,2CT5LYD36AYTJRHWKZNMCKMZG5GAE3RS,BS23402,20030820233626,2003_20030820233626_2CT5LYD3.html,no
gamestatwide.asp,2003,K2Z2KXQFQI2GXD532KPKAT4QCPRITW7N,BS23192,20030820233829,2003_20030820233829_K2Z2KXQF.html,no
gamestatwide.asp,2003,CBDLI2M5IYRME3I63FFOU663VLWNOTKB,BS23220,20030820233936,2003_20030820233936_CBDLI2M5.html,no
gamestatwide.asp,2003,GNXPAHBIVTTFRTYKBG24NMROLXVWRRHZ,BS23400,20030820233936,2003_20030820233936_GNXPAHBI.html,no
gamestatwide.asp,2003,QFRRA46K4KQTFHAB4IJ5RFVOTVDIMNI6,BS23215,20030820234127,2003_20030820234127_QFRRA46K.html,no
gamestatwide.asp,2003,67XW4WCF6SLZYNYU3ETDEVLPJKI3FR4Q,BS23306,20030820234149,2003_20030820234149_67XW4WCF.html,no
gamestatwide.asp,2003,UULXDT4YEC63KWHCCIBXFUK2KIVOZB3Q,BS23158,20030829232343,2003_20030829232343_UULXDT4Y.html,no
gamestatwide.asp,2003,CQAR2TVXR2M7OT3BFZNBYDRCZIEHZQWO,BS23225,20030829232739,2003_20030829232739_CQAR2TVX.html,no
gamestatwide.asp,2003,PWRSZMVQEHU7ZEE22UD2VCM5FKPYZLW7,BS23307,20030829232811,2003_20030829232811_PWRSZMVQ.html,no
gamestatwide.asp,2003,ALA3RKVWYG5NNRA53GNJSKBVRD36BJGE,BS23305,20030829232954,2003_20030829232954_ALA3RKVW.html,no
gamestatwide.asp,2003,4WMKVO5D2GRDSTE5P52EZJMOZ7CPNQ24,BS23234,20030829233016,2003_20030829233016_4WMKVO5D.html,no
gamestatwide.asp,2003,LT2RYITKJ7W4TPPXYP2DLGVK67KJPID7,BS23309,20030829233156,2003_20030829233156_LT2RYITK.html,no
gamestatwide.asp,2003,2UFOQE5NTS7CBKC7326K25LMNJKX7E6J,BS23057,20030829233316,2003_20030829233316_2UFOQE5N.html,no
gamestatwide.asp,2003,P45TKF3DULFFGQ3QBZGOND66DZMIZ3NC,BS23218,20030829233354,2003_20030829233354_P45TKF3D.html,no
gamestatwide.asp,2003,DGR25HPKYBFEIYQB4AQLQPSHRYMAYSMJ,BS23238,20030829233411,2003_20030829233411_DGR25HPK.html,no
gamestatwide.asp,2003,7UCMXIAFNPVUKJE5DV2NRUOKLNMPLLGB,BS23126,20030829233527,2003_20030829233527_7UCMXIAF.html,no
gamestatwide.asp,2003,IGHBENWPPVZCDRDW3IJZO5Z5DQFNVPSH,BS23156,20030829233626,2003_20030829233626_IGHBENWP.html,no
gamestatwide.asp,2003,OPWE6VOUY5JK73XB56AF4JQ7ZBJ5VCCH,BS23059,20030829233736,2003_20030829233736_OPWE6VOU.html,no
gamestatwide.asp,2003,QMEVBBTC2D2HZBSKI6ZUWEKP7CSMQZTW,BS23088,20030829233807,2003_20030829233807_QMEVBBTC.html,no
gamestatwide.asp,2003,I7UCXBZXCQEOLGPI6C3ZHL6P7NGOOSXQ,BS23075,20030829235059,2003_20030829235059_I7UCXBZX.html,no
gamestatwide.asp,2003,MSUZN454MYP72XAGVPNLQMZ2TJG3P5JJ,BS23187,20030901214844,2003_20030901214844_MSUZN454.html,no
gamestatwide.asp,2003,HODG7UCMJW7JKMNZFYL4JK2U7ECOLS67,BS23190,20030901215117,2003_20030901215117_HODG7UCM.html,no
gamestatwide.asp,2003,DOAMQNLLT6AJMKLRWZJR4IDC6TNFCBL7,BS23214,20030901215150,2003_20030901215150_DOAMQNLL.html,no
gamestatwide.asp,2003,VQCSRO63QPAWPOPRAXCEBDRMS5UKQDUC,BS23230,20030901215207,2003_20030901215207_VQCSRO63.html,no
gamestatwide.asp,2003,NOTOBULR6YCXFXZ77R54WMNFPGFB2543,BS23213,20030901215349,2003_20030901215349_NOTOBULR.html,no
gamestatwide.asp,2003,FQVSWNNTRQNNJMBPTG6KB2MKF2RIICY7,BS23097,20030901215452,2003_20030901215452_FQVSWNNT.html,no
gamestatwide.asp,2003,SJOSXJ2LGUEFCK27T6Z3ILKXZTGGW6JC,BS23229,20030901215552,2003_20030901215552_SJOSXJ2L.html,no
gamestatwide.asp,2003,LBMSOLIAY7VUYTI4QEQDUGDU6TWKROEP,BS23191,20030901215639,2003_20030901215639_LBMSOLIA.html,no
gamestatwide.asp,2003,XKRM6COA3HOSZ6TBBB26URCYVFS52J7K,BS23224,20030906204642,2003_20030906204642_XKRM6COA.html,no
gamestatwide.asp,2003,3XS36QKUFEIMRAAYUH4ZIHRINQP6UTTL,BS23176,20030930202431,2003_20030930202431_3XS36QKU.html,no
gamestatwide.asp,2003,TVWFMCNYSC4HYTVPT56BH4OGKVNRSAMT,BS23222,20030930233008,2003_20030930233008_TVWFMCNY.html,no
gamestatwide.asp,2003,HUKILS7S2O4SGMK2S7RWVXZWREH2ETCI,BS23232,20031001004312,2003_20031001004312_HUKILS7S.html,no
gamestatwide.asp,2003,LNMHVDBVBEQDHFYFKCNQGTKZCTJC2OHC,BS23210,20031020101222,2003_20031020101222_LNMHVDBV.html,no
gamestatwide.asp,2003,E6UAMU4UMYJBKBFYNXOKIF42GTTVSJHO,BS23016,20031020132331,2003_20031020132331_E6UAMU4U.html,no
gamestatwide.asp,2003,S3S5BMKLH2UKK4QSN4IQDGSFG3F3LEXI,BS23039,20031020141016,2003_20031020141016_S3S5BMKL.html,no
gamestatwide.asp,2003,4HBZNKL6DEPWL3YOO2BHN77WOU76GKSL,BS23051,20031024064436,2003_20031024064436_4HBZNKL6.html,no
gamestatwide.asp,2003,NDIWY7UKEZIVG7PGQ7C4TIOBMH4JGHKS,BS23139,20031027121956,2003_20031027121956_NDIWY7UK.html,no
gamestatwide.asp,2003,UO7T725ZMECI26WSPGGEVD4YMEYICQYZ,BS23015,20031027123039,2003_20031027123039_UO7T725Z.html,no
gamestatwide.asp,2003,65IEGORRBAQMYFINZ6DKOPQZBFMY7DHJ,BS23223,20031101090634,2003_20031101090634_65IEGORR.html,no
gamestatwide.asp,2003,UNMJYFQKHZZJWDAM5P3MJ7RCR3AZ55E2,BS23231,20031101090714,2003_20031101090714_UNMJYFQK.html,no
gamestatwide.asp,2003,IZ5PUZRP2NJMMNFF2JM23T3DO2YERPMJ,BS23227,20031101091016,2003_20031101091016_IZ5PUZRP.html,no
gamestatwide.asp,2003,EMYDJB6WBJOSHOJXUFV6HU3ZB2SSZH2Y,BS23302,20031101091202,2003_20031101091202_EMYDJB6W.html,no
gamestatwide.asp,2003,XZSXVP7QDPUTSZSRQI5MBMT42OUMJ6AF,BS23304,20031101091424,2003_20031101091424_XZSXVP7Q.html,no
gamestatwide.asp,2003,5RKJJFJLMHFBUNFV27KOBJ3EWIKIUFQ3,BS23236,20031101091455,2003_20031101091455_5RKJJFJL.html,no
gamestatwide.asp,2003,7HQHHBF4ZCYBWWEGAXUH3TCE572GT3FK,BS23308,20031101091632,2003_20031101091632_7HQHHBF4.html,no
gamestatwide.asp,2003,GQYHTJTDUVCLHBJQMK2PLHM2LRJE2HRF,BS23310,20031101091946,2003_20031101091946_GQYHTJTD.html,no
gamestatwide.asp,2003,MKHSB5SNWE5E75ZZFX7F4FIFET74GDAH,BS23207,20031101092528,2003_20031101092528_MKHSB5SN.html,no
gamestatwide.asp,2003,ZLOE37O6BMOBFWTEKO4NFMNOS3DYUFKV,BS23212,20031101092709,2003_20031101092709_ZLOE37O6.html,no
gamestatwide.asp,2003,WVYUKTB3HXEORXQ76POEDAEXNS3YAXOM,BS23119,20031101194749,2003_20031101194749_WVYUKTB3.html,no
gamestatwide.asp,2003,H7DBFC3M524U4NZXH5UH2XUX7C5QC2DR,BS23142,20031101195042,2003_20031101195042_H7DBFC3M.html,no
gamestatwide.asp,2003,YNKE4BUIUYOJURYUJO3XTUORCI2YQALR,BS23189,20031101213528,2003_20031101213528_YNKE4BUI.html,no
