tranche,key,original_url,timestamp,digest,local_file
B,1837,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1837&e=,20070828223433,V2ULB7FEJUINONDYGJ2I7CVS2LQO3CAS,1837_20070828223433.html
B,1841,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1841&e=,20070828224612,2KJ53BO5J56ZYQS3Q5QCRMRRWRYWX3RA,1841_20070828224612.html
B,1847,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1847&e=,20070829040530,V3QTOYALUUV77X76XCYH3SI6NW3BT5NL,1847_20070829040530.html
B,1850,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1850&e=,20070829042748,VTZ7KX2NEWVKTUFRBY75RFIUW4FK62XB,1850_20070829042748.html
B,1851,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1851&e=,20070828225146,5BTGACJT4TO5C4G43FEAP64WLNKIECSV,1851_20070828225146.html
B,1856,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1856&e=,20070829035329,55QY55GS2SPB64XZGSMDLFQVFXUYQCPE,1856_20070829035329.html
B,1859,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1859&e=,20070828225447,77QE2ECHLDBKFSJGUNL2J5WX55W2LTV2,1859_20070828225447.html
B,1862,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1862&e=,20070829041722,4APSI6SQ644XJFYVOUZSYNMEVXYZJYAG,1862_20070829041722.html
B,1863,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1863&e=,20070828225431,W475AKROTVD7T7MGCALZUDSKHXTZ5MWD,1863_20070828225431.html
B,1870,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1870&e=,20070829035355,Z3UFR3I2RTWORTORGXZ7APD6B6EVRG3C,1870_20070829035355.html
B,1878,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1878&e=,20070828224548,7VP4TRKDHOSCBWJHNARKUTJOML7G5YOM,1878_20070828224548.html
B,188,http://www.bsnpr.com:80/jugadores/jugador.asp?id=188&e=,20070828230350,PJCFRWCZFTBWCTNFFHT4Q6HW2SD2AZ7T,188_20070828230350.html
B,1881,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1881&e=,20070828224237,ZLVYWQ3HYAKLE2SDV7G6HFLWWHHBVHWX,1881_20070828224237.html
B,1885,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1885&e=,20070828224406,57NNFU5Q4DH3DNR3NIBPJU7PEVYYEWHW,1885_20070828224406.html
B,1886,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1886&e=,20130428000859,AHJMP2PQJOD4PKVSKTS75C2PKSXMF6GC,1886_20130428000859.html
B,189,http://www.bsnpr.com:80/jugadores/jugador.asp?id=189&e=,20070829040520,ZR7B77ZOG4MS5OO35DRU23JRU2YHAC2K,189_20070829040520.html
B,1893,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1893&e=,20070829040515,ASGU6YTL3ZW4Y3PIDCSWJCKEKJGOWQMG,1893_20070829040515.html
B,1895,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1895&e=,20130428000115,NLE52U7DI3NHTRXOIJNA7Y5YYHM76DGW,1895_20130428000115.html
B,1896,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1896&e=,20070828230712,N3IMJSISCBERPTRX25LBEOHJYV7YWXDU,1896_20070828230712.html
B,1897,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1897&e=8,20100224210933,QQ7QRT6LRIIPWVN3X6EIUF3GTTNCAN66,1897_20100224210933.html
B,1898,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1898&e=,20070829041841,VW4JAKJXPOSM3ZBP4DITQXD64XMUIVT4,1898_20070829041841.html
B,1900,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1900&e=,20070829042703,YARZELLO2OV65XCF237YQJPK55OH3W7C,1900_20070829042703.html
B,1904,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1904&e=,20070829042338,FCE7MMPCRSNS72HCJ3VPXPDUWRM7PQR5,1904_20070829042338.html
B,1911,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1911&e=,20070828224256,LG7DJCB4VXISN7MPZ7YJXK5VHP46X4NN,1911_20070828224256.html
B,1913,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1913&e=,20070829041933,MWIGXVMZOC6IWHXN767IX4CSOSM3U6R4,1913_20070829041933.html
B,1915,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1915&e=,20070829041954,HQEJMSPAI6VGC5Z5BJVTPGFEFJKMNVEX,1915_20070829041954.html
B,1920,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1920&e=,20070829041739,SNL7WI7L5HXCY2ODSKZBE67HAR6P5J2K,1920_20070829041739.html
B,1924,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1924&e=,20070828223546,2LIN6TJWMNKYK5QQGHU2OPA5RIMPS2O4,1924_20070828223546.html
B,1926,https://www.bsnpr.com/jugadores/jugador.asp%3Fid%3D1926,20190509042428,QNTMQF33D2KJVGQKW3PJV45PXUNRMNQZ,1926_20190509042428.html
B,1927,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1927&e=,20070829035148,CRN2H44NI2ZJL7ZQ6XOAKD5NEB5YD7IF,1927_20070829035148.html
B,193,http://www.bsnpr.com:80/jugadores/jugador.asp?id=193&e=14,20130612084140,4SI5YRVTVCFN6U27HTDMY4N5M2BJ24FU,193_20130612084140.html
B,1931,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1931&e=,20070828225044,GQFHVFKEEPSLJIHHAIJPWT7VS5GWUXCD,1931_20070828225044.html
B,1936,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1936&e=,20070829040319,LEXY4KGOSJ44QWGKOJWPIOAVWJWIYBD4,1936_20070829040319.html
B,1939,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1939&e=,20070829042804,BAKLE3ZPXOGN4JEBGFGXYX742375TQNW,1939_20070829042804.html
B,194,http://www.bsnpr.com:80/jugadores/jugador.asp?id=194&e=,20070829041523,5QPAUUU2ADJ4CO2SRUSCHZZVVJF6JH77,194_20070829041523.html
B,1946,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1946&e=,20170715121442,EIPLKIBZ32K7CCNKVAAQBCYX2QERKW3W,1946_20170715121442.html
B,1947,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1947&e=2,20070930203415,AEE2JLQGEV4SZQZUPS4PEMQHCYCQMVRD,1947_20070930203415.html
B,1948,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1948&e=,20091004043908,LJGDTGX6BHMLD3GW32RMHCOLLREDBOSM,1948_20091004043908.html
B,1958,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1958&e=,20070829035203,5GCHIE2BCKAXLKX66QPRSXJ3W5ZNM3I5,1958_20070829035203.html
B,1959,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1959&e=,20070828224329,6DPCBJW7R3MQ3L63VEGNAOMHSKICS5XA,1959_20070828224329.html
B,1962,https://www.bsnpr.com/jugadores/jugador.asp?id=1962&e,20180713020144,EZDU6LAQJHEODNQSMKCN3SRZLTFS5XQ3,1962_20180713020144.html
B,197,http://www.bsnpr.com:80/jugadores/jugador.asp?id=197&e=,20070829042535,SNAO5JET64B33TSMQNBHQBA5HHAQ4P6Q,197_20070829042535.html
B,1970,http://bsnpr.com:80/jugadores/jugador.asp?id=1970&e=,20090517055847,LGK44WNKNWCZHR246RUEMR4UHNIXZ5PP,1970_20090517055847.html
B,1971,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1971&e=,20070828225508,Q35SXNNRLKOWKELOMRSFPH5XUIBOJO7V,1971_20070828225508.html
B,1976,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1976&e=,20070828231448,BOHCZG3USGPVR5HS7RQGKAYKWOBAHSN7,1976_20070828231448.html
B,1977,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1977&e=,20070828224533,RFWJ5L7HKIPKLSCE5JIMCWNPS7B27BTN,1977_20070828224533.html
B,198,http://www.bsnpr.com:80/jugadores/jugador.asp?id=198&e=,20070829041022,NEU6OJQQ4WVTZX23XAKQSOJGMJ4O7VQY,198_20070829041022.html
B,1982,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1982&e=,20070828224617,SVPOBNL6IMF63SFHXGG3JBHNJUAKQ43H,1982_20070828224617.html
B,1984,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1984&e=,20070829041949,ODEWG63N475W5FS3Z6LG4RKRTIVOWC6C,1984_20070829041949.html
B,1985,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1985&e=,20070828231009,UP36BIK5PE5HWDIR4YQNUZWICE5QM5FA,1985_20070828231009.html
B,199,http://www.bsnpr.com:80/jugadores/jugador.asp?id=199&e=,20070828230328,KAWBVDZ47L2IXNXP4YQMGM3BUAQI7QV3,199_20070828230328.html
B,1991,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1991&e=,20070829041504,WHCZUOOUNJOPC5GTC2RPRXGBCOVENHHY,1991_20070829041504.html
B,1992,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1992&e=14,20110412235216,XCRNL4XY2CTIPYMQHFLAO56XK4DJA67T,1992_20110412235216.html
B,1995,http://www.bsnpr.com:80/jugadores/jugador.asp?id=1995&e=,20170715115934,V3B6GNHKY6LH5NEOG7KWJ2ST24Z7BYHT,1995_20170715115934.html
B,2,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2&e=,20070828224344,SHXAOF3N7SQ6SLTBAABRJ7RYDTGOF4QT,2_20070828224344.html
B,2000,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2000&e=13,20080501072453,7YXV3VPPZFHDJEBUFEPXCGPKBJBBE3B7,2000_20080501072453.html
B,2001,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2001&e=,20070829042525,SAPRSHOQVDFMPKIXK5GDS2EBOYISV4GD,2001_20070829042525.html
B,2016,http://www.bsnpr.com/jugadores/jugador.asp?id=2016,20180502140023,ZBV3FKFRP74BDLM7WUGYG5V4IVZZKRAX,2016_20180502140023.html
B,2017,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2017&e=,20070828230302,L3IXAPBK2SJ3BMEO7SADS4SQ4KVMWFVW,2017_20070828230302.html
B,2021,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2021&e=,20070829042514,R4YFEBMCVY2VHVYMAURWK7NNE6TOOVGZ,2021_20070829042514.html
B,2024,http://www.bsnpr.com/jugadores/jugador.asp?id=2024,20171029174352,FDFIC3DWK6DUCENMB2NSLE7I4KV346VY,2024_20171029174352.html
B,2028,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2028&e=,20130428000129,5Z3BUXWPI3R2EF2B22Z4L47W6PLJWH2R,2028_20130428000129.html
B,2032,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2032&e=,20070828225540,UUXGXMWEJ67IFCCLSQAOQ227LRNJPQRI,2032_20070828225540.html
B,2033,http://www.bsnpr.com/jugadores/jugador.asp?id=2033&e=,20171228053913,DSQVRZDL2WBFUBV4EHP544PVLKF4Y2IY,2033_20171228053913.html
B,2034,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2034&e=,20070829035546,EGTGASNNDF7XFGZQD3AVU3GD46DXAJOH,2034_20070829035546.html
B,2037,https://www.bsnpr.com/jugadores/jugador.asp?id=2037&e=,20201209030505,OUBIPK3YFATEM3J43KD4WMKQTS4OD5PW,2037_20201209030505.html
B,204,http://www.bsnpr.com:80/jugadores/jugador.asp?id=204&e=,20070829041927,JFJVWOCXKCEGA6YJBZQTWPHSDS7J7Q32,204_20070829041927.html
B,2041,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2041&e=,20070829041453,IO2LINVBMMYG3OASHAMR4DAUQVBIKA2I,2041_20070829041453.html
B,2044,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2044&e=,20070829035510,PW62XP2R345CVFXUYOOS5XNZEJ2RTUEW,2044_20070829035510.html
B,205,http://www.bsnpr.com:80/jugadores/jugador.asp?id=205&e=,20070828231534,2URTIURBD3YI2I6TSRNGYKV275NSNYO2,205_20070828231534.html
B,2050,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2050&e=13,20080501071027,NIIBR62EEHMD4W23MZLJ3T7KAL3R2LWZ,2050_20080501071027.html
B,2057,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2057&e=,20090110034244,LRU5ZSSEKAYPPBZYUSA6W436XZBFF5IS,2057_20090110034244.html
B,2067,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2067&e=,20140122195735,OZQY3QRYGFPNJZ7UMSU77LNXPLAIXJ43,2067_20140122195735.html
B,2072,http://www.bsnpr.com/jugadores/jugador.asp?id=2072,20171029173006,JBNNSXTTM3TVIXTAW6KLHOLLUYZWO4HH,2072_20171029173006.html
B,2074,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2074&e=5,20100216125742,G7SRF7O6ITFGUD2CMCUUDHC2NATUAO2U,2074_20100216125742.html
B,2075,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2075&e=,20070829040253,JP3YML7Z6MLYSB3RODVHO2MCDL3OFTMB,2075_20070829040253.html
B,2076,http://www.bsnpr.com/jugadores/jugador.asp?id=2076,20170909190717,ROCXHGG3VOIQDVVPAPTVKP275Y2355ED,2076_20170909190717.html
B,208,http://www.bsnpr.com:80/jugadores/jugador.asp?id=208&e=,20070828224737,LSJLU7KXF6WTBYECFFD46I35WABQM3KW,208_20070828224737.html
B,2089,https://www.bsnpr.com/jugadores/jugador.asp%3Fid%3D2089,20190507100337,7KGX4MU3WHHMDG6D57CIJYYBCGR7SAPW,2089_20190507100337.html
B,2090,https://www.bsnpr.com/jugadores/jugador.asp?id=2090,20200215225342,L4OLBAFT5A2WOXH3ZFPWZOZZZMYBM2ZC,2090_20200215225342.html
B,2091,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2091&e=,20070828231405,HHCZ7HPU7AR5BXKSFZLY3AOGAOEVX2VN,2091_20070828231405.html
B,2098,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2098&e=,20070829035228,TW5554CZ444KL3YTZ3F3U5WIT5TYAXFW,2098_20070829035228.html
B,2099,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2099&e=,20070829040358,ILOZXFBGDBVAM5FFOQXA7KZAYDWUR2RB,2099_20070829040358.html
B,210,http://www.bsnpr.com:80/jugadores/jugador.asp?id=210&e=,20070828225457,2SWFXXFL6OQOXZSGIDNNNNYGXEX7A2SF,210_20070828225457.html
B,2100,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2100&e=,20070829040848,FSC3DUWBGFVZIWYTWJIBSHRRWXEDSW2C,2100_20070829040848.html
B,2101,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2101&e=,20070828225545,5R4HV4W5IYTDOUQ4TFCT6B24HVGNCPE2,2101_20070828225545.html
B,2104,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2104&e=,20070828225534,KABNXT4HOXK5Q3YF2PLOZHJWTE2XSXV3,2104_20070828225534.html
B,2109,http://www.bsnpr.com/jugadores/jugador.asp?id=2109,20171029065747,UEYD67MVKCNL727LJMQB4I5QQ4NQ7ITE,2109_20171029065747.html
B,2110,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2110&e=,20070829040914,XV5Y6A7727JMKX3L4DYN32NP6EMO5YWD,2110_20070829040914.html
B,2113,https://www.bsnpr.com/jugadores/jugador.asp?id=2113,20211026003254,R2VDKIH5PUUGNT5FYC4HEEEFAJA67WRU,2113_20211026003254.html
B,2118,https://www.bsnpr.com/jugadores/jugador.asp?id=2118,20191215065128,IH5JIODBWRFY42ULO3DUDHNBLSEBHNXB,2118_20191215065128.html
B,2120,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2120&e=,20070828224424,OL5CNPETKA52MQ42PYN4W2VJSE6S6I26,2120_20070828224424.html
B,2122,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2122&e=,20091004043653,GB4WNLPUR32EIBY7EA77CM2AC3S4BT5S,2122_20091004043653.html
B,2124,http://www.bsnpr.com/jugadores/jugador.asp?id=2124,20170928005832,P4IFT4LVV6M3QDW7E4XLAFUYSMQACETC,2124_20170928005832.html
B,2125,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2125&e=,20070829041528,DUUBNJS53M3IWXEPIO5HRFPIQYN2SPAL,2125_20070829041528.html
B,2137,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2137&e=,20070829035259,3R32IFBSUKRNIDEEP5673YEAR4PJS63X,2137_20070829035259.html
B,2139,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2139&e=,20070829041559,OLLFSERX4VFPRFVF4MCYREWWQNMOSOYN,2139_20070829041559.html
B,2145,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2145&e=,20140122195742,4KI2VI3EZCTBHOQCO5DXSGOLNFMGJU3J,2145_20140122195742.html
B,2146,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2146&e=,20130428000919,ZDKEHXDEMASHOIZM2Y4NQBBOLNY3AJMK,2146_20130428000919.html
B,2147,http://www.bsnpr.com/jugadores/jugador.asp?id=2147,20171030004259,ZRBMUY3AHPQR34BWLZVP6Z6AQZT6ZCNZ,2147_20171030004259.html
B,2151,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2151&e=,20070828225947,GUT4BHZM2SVSR5UPA6YTUIHNN62ZRDVS,2151_20070828225947.html
B,2153,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2153&e=,20070828231410,25M2HHNRB5ZAUTSMRKGZA432ROQQ52JL,2153_20070828231410.html
B,2155,https://www.bsnpr.com/jugadores/jugador.asp?id=2155,20191209173414,UYF3YT6PFY4Y3N7366VVG24P2UVX4GR5,2155_20191209173414.html
B,2156,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2156&e=,20070829042009,EWCRVDEDP7YEJ2DNDTJZDDBX4DP7YYUW,2156_20070829042009.html
B,2157,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2157&e=9,20091004021110,2OTJODFN2MYS5XTBKSIEBXPIPM3LBETV,2157_20091004021110.html
B,216,http://www.bsnpr.com:80/jugadores/jugador.asp?id=216&e=,20070828231421,C76SS3LQRTQLNY4T3EHYIDQ6ZYDXO6CS,216_20070828231421.html
B,2160,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2160&e=,20070828230505,5KD42UWENBGBBRCGYHYQAZBEMOT5SC5X,2160_20070828230505.html
B,2164,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2164&e=,20070828224147,2KZEWVSV7WQL7F2OAGIX7GZGEOTVHNK4,2164_20070828224147.html
B,2165,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2165&e=1,20071211134015,OJY2R7OGYSDXCIHYPAFUDMXYFSNYMYUD,2165_20071211134015.html
B,2167,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2167&e=,20070828230814,5OP3AHWLDZCLJGE6XS3GGCW5ZDV7J4AI,2167_20070828230814.html
B,2168,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2168&e=,20070828231603,TWCN35EHOC7XFYJQDKJTHX6JLGQG7H3X,2168_20070828231603.html
B,217,http://www.bsnpr.com:80/jugadores/jugador.asp?id=217&e=,20090710220945,RIFP32ZK4DNZQ2BODVC3EX6EQH2ZZISF,217_20090710220945.html
B,2170,https://www.bsnpr.com/jugadores/jugador.asp?id=2170,20190217201245,HCDJE627TQ7VPXN7IKYHKPMKPNCEUSOU,2170_20190217201245.html
B,2171,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2171&e=,20070828230026,372TMXZODFOXOW622JJT4VA2XUIKE2ZR,2171_20070828230026.html
B,2174,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2174&e=,20090517060121,37HWUVQRKYARUPJCOTSPDEES4TNNEFHM,2174_20090517060121.html
B,2179,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2179&e=,20070828230211,WIJTKGJIBMFGZ4L3XIYX5CP7UXUF65VC,2179_20070828230211.html
B,218,http://www.bsnpr.com:80/jugadores/jugador.asp?id=218&e=,20070829042840,SIYC6NVQPTQYQZSEXEM34MDPMVUC5OFC,218_20070829042840.html
B,2180,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2180&e=,20070828230201,SCHNFRBB54YHKRXYTZUUQEGJ4JBQLPG3,2180_20070828230201.html
B,2183,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2183&e=,20070828223413,IVRXR3FU2VGQQWJTDHFPLWGGLUYEBTRD,2183_20070828223413.html
B,2187,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2187&e=,20070828230010,4AMLI362YL5NFYAYHSAK6TARDCUTNMMZ,2187_20070828230010.html
B,2189,http://www.bsnpr.com/jugadores/jugador.asp?id=2189,20171029065457,4HBLRTFDTS4FZV4WCMC2AWBZOYNK4Q7U,2189_20171029065457.html
B,219,http://www.bsnpr.com:80/jugadores/jugador.asp?id=219&e=,20070829040258,QDXI2LSVHORGNPUNZBFGU45OYE7T65W6,219_20070829040258.html
B,2190,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2190&e=,20070829042846,YXJT3RN6N3UYEKP7UJEI3XCX52XZRAPF,2190_20070829042846.html
B,2191,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2191&e=,20070828225512,BAPU4GDTHO6WBWI4K54PPVTZNQVPXBSI,2191_20070828225512.html
B,2192,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2192&e=,20070828230413,P3W2SROZXZXB5YBCSTQKXXSHCUVT6JHW,2192_20070828230413.html
B,2193,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2193&e=,20070828224125,JCMWDO2UYNTWRDB2IGIKUMWUP4VHPYG4,2193_20070828224125.html
B,2199,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2199&e=,20070828231003,TDYGOZSWDCA4UQ67C6JVYDHPCRRC2J74,2199_20070828231003.html
B,220,http://www.bsnpr.com:80/jugadores/jugador.asp?id=220&e=,20070828225216,6BF45MFVQVVM5POFF6DAG4WBMZ4XGUDC,220_20070828225216.html
B,2201,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2201&e=12,20080325084900,DHZZ6WR27TW4XN352XB5DKXLSXOEEBJL,2201_20080325084900.html
B,2204,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2204&e=,20080326141714,K3YOXPP6BSNXAKNUCAMZZMR2MZPY3HNJ,2204_20080326141714.html
B,221,http://www.bsnpr.com:80/jugadores/jugador.asp?id=221&e=,20080410091445,L26KGHF5JHW75JBYFLBFTYS3QEYDWQAS,221_20080410091445.html
B,2213,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2213&e=,20070828225551,3QS7JHJXJX4RMWHMMYL4VAOPIWHHNVSE,2213_20070828225551.html
B,2214,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2214&e=,20070828223657,37EKWXX3EZKEFTVNN2XE6WFNDBDOPOLS,2214_20070828223657.html
B,2221,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2221&e=,20070829041027,SYN75KZTSICQKAH2347OEC6BPWNQYYVS,2221_20070829041027.html
B,2225,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2225&e=10,20080803154050,3PZ7ECNHQXV44MR57RDHXUU7OID3YOSU,2225_20080803154050.html
B,2226,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2226&e=,20070828225403,KNAQ3SKFX5ZYZO4XE5QHV5PPTX6TTVC4,2226_20070828225403.html
B,2228,http://www.bsnpr.com/jugadores/jugador.asp?id=2228&e=14,20071012202104,CCOD2NGGX7M7GD5BDPZEM3YNOO7HDAKX,2228_20071012202104.html
B,2229,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2229&e=,20070829040843,GM4JB75375DLZW6WKPMJKOBXQ3T6RZSF,2229_20070829040843.html
B,2234,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2234&e=,20070829040558,VTSGMIIVAZGK7RNW7GTEQNKAJWH45CFB,2234_20070829040558.html
B,2235,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2235&e=,20070828230000,S2FXS6DFIFO5GRXUQLCH2ECT6PERJXX2,2235_20070828230000.html
B,2242,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2242&e=,20070828231739,UCJSA7EOSA5THID5RKGJXMC4VXYZXWAI,2242_20070828231739.html
B,2246,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2246&e=,20070829040734,BWJUUFVIRVNMYH2CMYBR5QPLHOB25LBL,2246_20070829040734.html
B,2247,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2247&e=,20070828231613,A7M3MTFOOI3IIWZGI7VORVNDKWF6IDX5,2247_20070828231613.html
B,2253,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2253&e=,20070828230602,EYYNZRR4Z2M3LQTEH7ATGLABW3SD5NPL,2253_20070828230602.html
B,2254,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2254&e=,20070828223701,5Q4NO7T65NRWHYO7ECJM2SGNVK665BWS,2254_20070828223701.html
B,2257,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2257&e=,20070829042601,FHIEQGPU34NMRZHIEYK5JG6GE7QITCJK,2257_20070829042601.html
B,2258,http://www.bsnpr.com/jugadores/jugador.asp?id=2258,20171029174123,O74ODVPTHNSFLE2DP3C4PTPIYZRDPLJI,2258_20171029174123.html
B,2259,https://www.bsnpr.com/jugadores/jugador.asp?id=2259,20191211183910,SZYM2GJ7NWTDOBZ4VWJCEP2T5QJISQSK,2259_20191211183910.html
B,2266,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2266&e=,20070829035640,RRDEQ6Z72OAZTUREWCXRCK3CLKJQYBUZ,2266_20070829035640.html
B,2270,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2270&e=,20070828225653,K3G7342VLCQ7KTVJW5KXUXJJKYX43OB7,2270_20070828225653.html
B,2274,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2274&e=,20070829035040,R2FT4Z5FIUZ2SJCEEH6KJ4UI7YPPQKHR,2274_20070829035040.html
B,2276,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2276&e=,20070828224444,ESACJJ4SSRLOMY3JDCQ34SJALXBY567G,2276_20070828224444.html
B,2278,https://bsnpr.com/jugadores/jugador.asp?id=2278&e=,20210416143153,6ACVCTKOEUTW6PO5IOFUBVAVZTOPQ7PA,2278_20210416143153.html
B,2280,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2280&e=,20070828224035,ESJ4AC35ODGTJ6ZTPEJD53ZDTL2BLVWO,2280_20070828224035.html
B,2283,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2283&e=,20070829040201,YLCB36EUZUH7ITMYLXE6OFYHBGHR5PD4,2283_20070829040201.html
B,2287,http://www.bsnpr.com/jugadores/jugador.asp?id=2287,20171030093327,ZEUJMBKUQOU7BDEYGH457SRZ7RFJ7BWO,2287_20171030093327.html
B,2290,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2290&e=,20170715121633,GDJ5OTNZW2AXTUTZX6OQU2FN3KJQEJRL,2290_20170715121633.html
B,2292,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2292&e=,20070829042420,QWPXQFGPT7S2XAZQ7NX64TMR4WCTJ4IT,2292_20070829042420.html
B,2298,http://www.bsnpr.com:80/jugadores/jugador.asp?id=2298&e=,20070828225418,66XPSHM2A4FN2KCSEW2EXQVUYFBZBYA4,2298_20070828225418.html
B,23,http://www.bsnpr.com:80/jugadores/jugador.asp?id=23&e=,20070828230237,URHDWFYGTCJHICBOXBBZ2Y4WOERM2WWH,23_20070828230237.html
