key,original_url,timestamp,digest,roster_team,local_file
6TCJVNJVI5RXBFR7K44RXMA44H4NQRT6,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=462696RWZD&e=QUEBRADILLAS,20061119234201,6TCJVNJVI5RXBFR7K44RXMA44H4NQRT6,QUEBRADILLAS,6TCJVNJVI5RXBFR7K44RXMA44H4NQRT6.html
6TVJB7X7P3LFPGSOFWI3TLF3RDDUQYIC,http://www.bsnpr.com:80/jugador05.asp?r2=MDABMRDBYG&e=MAYAGUEZ,20050326204832,6TVJB7X7P3LFPGSOFWI3TLF3RDDUQYIC,MAYAGUEZ,6TVJB7X7P3LFPGSOFWI3TLF3RDDUQYIC.html
6YA2IP7YJSXMHCGWJFVV24LL7DTQDAKQ,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=462796RX3H&e=COAMO,20061119235352,6YA2IP7YJSXMHCGWJFVV24LL7DTQDAKQ,COAMO,6YA2IP7YJSXMHCGWJFVV24LL7DTQDAKQ.html
6YX6GIYD7OQIR2T5JCRQMGNQ6CGSMA3U,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=462686RWYQ&e=CAGUAS,20061119235842,6YX6GIYD7OQIR2T5JCRQMGNQ6CGSMA3U,CAGUAS,6YX6GIYD7OQIR2T5JCRQMGNQ6CGSMA3U.html
742QXLRNPO5QV6ILGYGWESAA7RM3PMPF,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=OLQUXXXGVB&e=PONCE,20050907235629,742QXLRNPO5QV6ILGYGWESAA7RM3PMPF,PONCE,742QXLRNPO5QV6ILGYGWESAA7RM3PMPF.html
74EU47F3GGUQWU2WMSDQRUG5OZEOUQU6,http://www.bsnpr.com:80/jugador05.asp?r2=462796RX3G&e=SANTURCE,20050321233329,74EU47F3GGUQWU2WMSDQRUG5OZEOUQU6,SANTURCE,74EU47F3GGUQWU2WMSDQRUG5OZEOUQU6.html
75TWIHB4CT4RAAEREEOMC5ZAYDGVUVXW,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=ULITXEGTVW&e=COAMO,20050907122537,75TWIHB4CT4RAAEREEOMC5ZAYDGVUVXW,COAMO,75TWIHB4CT4RAAEREEOMC5ZAYDGVUVXW.html
7BCKTF34PEK5QKX62J6LGOVXLZ5EDPI2,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=462796RX3O&e=SANTURCE,20061119235533,7BCKTF34PEK5QKX62J6LGOVXLZ5EDPI2,SANTURCE,7BCKTF34PEK5QKX62J6LGOVXLZ5EDPI2.html
7CRBISF2OTLIE3SLGBXR5EAV3E6ALWJG,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=VJKVUBAGXS&e=MAYAGUEZ,20061119235502,7CRBISF2OTLIE3SLGBXR5EAV3E6ALWJG,MAYAGUEZ,7CRBISF2OTLIE3SLGBXR5EAV3E6ALWJG.html
7D224D55GZA7USFMQLMVVOIXSSSG5BSS,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462786RX33&e=SAN+GERMAN,20050907231818,7D224D55GZA7USFMQLMVVOIXSSSG5BSS,SAN GERMAN,7D224D55GZA7USFMQLMVVOIXSSSG5BSS.html
7EH245HZL4QLTOREM7RMU32JOYSDNPI5,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=462706RWZQ&e=COAMO,20061119234549,7EH245HZL4QLTOREM7RMU32JOYSDNPI5,COAMO,7EH245HZL4QLTOREM7RMU32JOYSDNPI5.html
7EQII7YAPJSALTEIPZAHDH7MSPSHSUTE,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462726RX0H&e=CAYEY,20050414064740,7EQII7YAPJSALTEIPZAHDH7MSPSHSUTE,CAYEY,7EQII7YAPJSALTEIPZAHDH7MSPSHSUTE.html
7FQ5QHRI7EL7GLK6DVCJ4QCWQJDPK25H,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=PVUKUVMQOM&e=ARECIBO,20050415172739,7FQ5QHRI7EL7GLK6DVCJ4QCWQJDPK25H,ARECIBO,7FQ5QHRI7EL7GLK6DVCJ4QCWQJDPK25H.html
7KLGOXG7HQEDUC3JHU3MW3NYB35DITWV,http://www.bsnpr.com:80/jugador05.asp?r2=462736RX11&e=MAYAGUEZ,20050326204905,7KLGOXG7HQEDUC3JHU3MW3NYB35DITWV,MAYAGUEZ,7KLGOXG7HQEDUC3JHU3MW3NYB35DITWV.html
7NUWEAWPUJKQ73AYZWDUSOFRKDCWZESS,http://www.bsnpr.com:80/jugador05.asp?r2=462686RWYU&e=PONCE,20050321232826,7NUWEAWPUJKQ73AYZWDUSOFRKDCWZESS,PONCE,7NUWEAWPUJKQ73AYZWDUSOFRKDCWZESS.html
7SJWVTEKNQHA744FOLCI6UDS7AFANU4T,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462796RX3K&e=ARECIBO,20050414064600,7SJWVTEKNQHA744FOLCI6UDS7AFANU4T,ARECIBO,7SJWVTEKNQHA744FOLCI6UDS7AFANU4T.html
7UVFQYKBV7OIDO4OAN4O3LOOYTTUOJ6Y,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=462736RX12&e=SAN%20GERMAN,20061119233851,7UVFQYKBV7OIDO4OAN4O3LOOYTTUOJ6Y,SAN GERMAN,7UVFQYKBV7OIDO4OAN4O3LOOYTTUOJ6Y.html
7UVLMWHJD7IFRE2YNBHFJQABPZGZ4DOF,http://www.bsnpr.com:80/jugador05.asp?r2=FEIBBITGCL&e=CAROLINA,20050321233542,7UVLMWHJD7IFRE2YNBHFJQABPZGZ4DOF,CAROLINA,7UVLMWHJD7IFRE2YNBHFJQABPZGZ4DOF.html
7VGBUIESS7HR5Z6TO2BEQQ767IV32WYY,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462756RX1V&e=,20050322103055,7VGBUIESS7HR5Z6TO2BEQQ767IV32WYY,,7VGBUIESS7HR5Z6TO2BEQQ767IV32WYY.html
7WBVVEFJNO5HQTIDCO4Q2YKKWAO57A2W,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=VFKKIUTCCX&e=COAMO,20050903211037,7WBVVEFJNO5HQTIDCO4Q2YKKWAO57A2W,COAMO,7WBVVEFJNO5HQTIDCO4Q2YKKWAO57A2W.html
7WLWBB5QR7PL2VTKANHK7DGL37TS25SQ,http://www.bsnpr.com:80/jugador05.asp?r2=462676RWYH&e=COAMO,20050321042450,7WLWBB5QR7PL2VTKANHK7DGL37TS25SQ,COAMO,7WLWBB5QR7PL2VTKANHK7DGL37TS25SQ.html
7WQXCL3ZQ3XDRP5A2KPKJR52DWGNRCPP,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=VNVDFVOFKE&e=CAYEY,20061119235300,7WQXCL3ZQ3XDRP5A2KPKJR52DWGNRCPP,CAYEY,7WQXCL3ZQ3XDRP5A2KPKJR52DWGNRCPP.html
7XEQ6S7VYLBZLOA7EVQEVM2V56Q3Y3PR,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462716RX0B&e=,20050322102926,7XEQ6S7VYLBZLOA7EVQEVM2V56Q3Y3PR,,7XEQ6S7VYLBZLOA7EVQEVM2V56Q3Y3PR.html
7YWIHNXMW46RRHVOCYIRX76D6MSQK5M5,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=TEEZXCWXHP&e=ARECIBO,20050906223910,7YWIHNXMW46RRHVOCYIRX76D6MSQK5M5,ARECIBO,7YWIHNXMW46RRHVOCYIRX76D6MSQK5M5.html
7ZNOYSIVUHGBRMND6K5NBWRFATIMBI5D,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=GFPAQCDEDB&e=,20050322231422,7ZNOYSIVUHGBRMND6K5NBWRFATIMBI5D,,7ZNOYSIVUHGBRMND6K5NBWRFATIMBI5D.html
A3DXBBJTJXGEGMQYH2H24MOXPMBL2YDG,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462666RWXR&e=,20050321233251,A3DXBBJTJXGEGMQYH2H24MOXPMBL2YDG,,A3DXBBJTJXGEGMQYH2H24MOXPMBL2YDG.html
A72SRZK2ZLHTAAUS73TXJIAJ3NVJDWNF,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462766RX2B&e=,20050322103115,A72SRZK2ZLHTAAUS73TXJIAJ3NVJDWNF,,A72SRZK2ZLHTAAUS73TXJIAJ3NVJDWNF.html
AB26URUODZR2CFBWKSKWQ4QKNZP7P2B5,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=UXVQBCKQAR&e=,20050322230923,AB26URUODZR2CFBWKSKWQ4QKNZP7P2B5,,AB26URUODZR2CFBWKSKWQ4QKNZP7P2B5.html
ACNWBL5EBJ7P5TU4TLIZVWNNJXTEFDQQ,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462756RX20&e=ARECIBO,20050414065031,ACNWBL5EBJ7P5TU4TLIZVWNNJXTEFDQQ,ARECIBO,ACNWBL5EBJ7P5TU4TLIZVWNNJXTEFDQQ.html
AEYUGNVZ4N6OV6UQOPNATJ6SRB5F4SAY,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462776RX2Q&e=,20050322102839,AEYUGNVZ4N6OV6UQOPNATJ6SRB5F4SAY,,AEYUGNVZ4N6OV6UQOPNATJ6SRB5F4SAY.html
AFQTW3E4L3QGTQBJ4ZLPCNLWJZ42T5XW,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=462726RX0D&e=CAROLINA,20061119235759,AFQTW3E4L3QGTQBJ4ZLPCNLWJZ42T5XW,CAROLINA,AFQTW3E4L3QGTQBJ4ZLPCNLWJZ42T5XW.html
AJSAJTEYM2CFNFQE5VNCPIPLOOARKPID,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=462766RX2A&e=ISABELA,20061119234242,AJSAJTEYM2CFNFQE5VNCPIPLOOARKPID,ISABELA,AJSAJTEYM2CFNFQE5VNCPIPLOOARKPID.html
ALKSN56HLIZH5PD5GYYOI4Z4I7ZMVC3U,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462736RX11&e=MAYAGUEZ,20050910031516,ALKSN56HLIZH5PD5GYYOI4Z4I7ZMVC3U,MAYAGUEZ,ALKSN56HLIZH5PD5GYYOI4Z4I7ZMVC3U.html
ALNUEPH65SX2V5O6BXOS3JC7DPIPDA55,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462726RX0J&e=,20050322103520,ALNUEPH65SX2V5O6BXOS3JC7DPIPDA55,,ALNUEPH65SX2V5O6BXOS3JC7DPIPDA55.html
ALRNTKXNDN72YFY4TKQFI6YFJODSBPTT,http://www.bsnpr.com:80/jugador05.asp?r2=462776RX2K&e=SANTURCE,20050321233215,ALRNTKXNDN72YFY4TKQFI6YFJODSBPTT,SANTURCE,ALRNTKXNDN72YFY4TKQFI6YFJODSBPTT.html
AMBTJ6T4CQW3QJBFOPFYVF6ENYTY4Z6T,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=QCVRXUMZKI&e=,20050322231142,AMBTJ6T4CQW3QJBFOPFYVF6ENYTY4Z6T,,AMBTJ6T4CQW3QJBFOPFYVF6ENYTY4Z6T.html
AOJHMNEUCI4BZEF6V72RCSPKVSVVETQV,http://www.bsnpr.com:80/jugador05.asp?r2=BYCOEJSEXK&e=ARECIBO,20050321233520,AOJHMNEUCI4BZEF6V72RCSPKVSVVETQV,ARECIBO,AOJHMNEUCI4BZEF6V72RCSPKVSVVETQV.html
ATAZ7HTPABMNHYKOKBWDWLBNXER4DXYL,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=XVBVQZAAGU&e=BAYAMON,20050910104630,ATAZ7HTPABMNHYKOKBWDWLBNXER4DXYL,BAYAMON,ATAZ7HTPABMNHYKOKBWDWLBNXER4DXYL.html
AUROCGMODDBAC7ZWGONXEZ44H622FTSB,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=VNRVHEXWCD&e=SANTURCE,20050909163418,AUROCGMODDBAC7ZWGONXEZ44H622FTSB,SANTURCE,AUROCGMODDBAC7ZWGONXEZ44H622FTSB.html
AWRARD3YWJSU3UCFNGINIWJQAYUNINIE,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=VMVBLCRUQN&e=,20050322230624,AWRARD3YWJSU3UCFNGINIWJQAYUNINIE,,AWRARD3YWJSU3UCFNGINIWJQAYUNINIE.html
AZCFBFPCT35OOUAXJXLI474JEDHEKOKA,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462746RX1G&e=,20050322102732,AZCFBFPCT35OOUAXJXLI474JEDHEKOKA,,AZCFBFPCT35OOUAXJXLI474JEDHEKOKA.html
B2DB6R5FAA2KRVRYDMILCSOP7TW2XARR,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462716RX03&e=COAMO,20050414064527,B2DB6R5FAA2KRVRYDMILCSOP7TW2XARR,COAMO,B2DB6R5FAA2KRVRYDMILCSOP7TW2XARR.html
B2T6HK3HISSB6OA6QFP47LAM7ZCWQXKB,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=462766RX28&e=PONCE,20061119234156,B2T6HK3HISSB6OA6QFP47LAM7ZCWQXKB,PONCE,B2T6HK3HISSB6OA6QFP47LAM7ZCWQXKB.html
B3BKHCKVDIVTS6J6JT57BS44ONJQT6HC,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=JQDFUJBFUW&e=SAN%20GERMAN,20061119235346,B3BKHCKVDIVTS6J6JT57BS44ONJQT6HC,SAN GERMAN,B3BKHCKVDIVTS6J6JT57BS44ONJQT6HC.html
B3BRX7GR6ILRI4LV23OP35YW3QAPNLTQ,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=VAKWNGFMXW&e=ISABELA,20050415172806,B3BRX7GR6ILRI4LV23OP35YW3QAPNLTQ,ISABELA,B3BRX7GR6ILRI4LV23OP35YW3QAPNLTQ.html
B5N6IVNPFBJ4FOXITOLTIQRGCGEBFB5X,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=462736RX11&e=MAYAGUEZ,20061119235613,B5N6IVNPFBJ4FOXITOLTIQRGCGEBFB5X,MAYAGUEZ,B5N6IVNPFBJ4FOXITOLTIQRGCGEBFB5X.html
BADJUBB53SX2O4VGL5XHAX5GLP7PJQZU,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462676RWYA&e=,20050322103106,BADJUBB53SX2O4VGL5XHAX5GLP7PJQZU,,BADJUBB53SX2O4VGL5XHAX5GLP7PJQZU.html
BD3UFUUSURUSLTNMKRF25S5XRECZ6C47,http://www.bsnpr.com:80/jugador05.asp?r2=462796RX3J&e=SANTURCE,20050321233040,BD3UFUUSURUSLTNMKRF25S5XRECZ6C47,SANTURCE,BD3UFUUSURUSLTNMKRF25S5XRECZ6C47.html
BE6SK47RZZNR2XPZQSVGEENJPBBLUHGW,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=VUWFEZRURI&e=CAYEY,20050415172710,BE6SK47RZZNR2XPZQSVGEENJPBBLUHGW,CAYEY,BE6SK47RZZNR2XPZQSVGEENJPBBLUHGW.html
BF6E3OC6SKYBY7J2CTTKAH67J4OM5ELI,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=462766RX25&e=QUEBRADILLAS,20061119233925,BF6E3OC6SKYBY7J2CTTKAH67J4OM5ELI,QUEBRADILLAS,BF6E3OC6SKYBY7J2CTTKAH67J4OM5ELI.html
BGHB2SDPKQH53NE6WFBJLBT2HFYCA2SM,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462786RX36&e=,20050322231430,BGHB2SDPKQH53NE6WFBJLBT2HFYCA2SM,,BGHB2SDPKQH53NE6WFBJLBT2HFYCA2SM.html
BGPD453UYVO6PX5JRWSINTOHCXOCMJYY,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=462716RX05&e=COAMO,20061119235950,BGPD453UYVO6PX5JRWSINTOHCXOCMJYY,COAMO,BGPD453UYVO6PX5JRWSINTOHCXOCMJYY.html
BIZTJ7RN7BCIUPBZLCAHT3MIPPSGAQGP,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462686RWYP&e=CAGUAS,20050414064411,BIZTJ7RN7BCIUPBZLCAHT3MIPPSGAQGP,CAGUAS,BIZTJ7RN7BCIUPBZLCAHT3MIPPSGAQGP.html
BL6GAFX2WJ7536ANLZAHN4L5HEII7WP3,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=EIPBMRZZXC&e=SANTURCE,20050414065131,BL6GAFX2WJ7536ANLZAHN4L5HEII7WP3,SANTURCE,BL6GAFX2WJ7536ANLZAHN4L5HEII7WP3.html
BLTZK3XVTWIWEWF7A3WQO5E63TB4VM6J,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=ULITXEGTVW&e=COAMO,20061119234500,BLTZK3XVTWIWEWF7A3WQO5E63TB4VM6J,COAMO,BLTZK3XVTWIWEWF7A3WQO5E63TB4VM6J.html
BO4LLLSG3LJ6E6COKI7V37WBPZ2YYOSY,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462776RX2K&e=,20050322103417,BO4LLLSG3LJ6E6COKI7V37WBPZ2YYOSY,,BO4LLLSG3LJ6E6COKI7V37WBPZ2YYOSY.html
BSOG6PRFDBJC4YXLYYS2XM2RCML4RUDV,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462666RWY2&e=BAYAMON,20050905165817,BSOG6PRFDBJC4YXLYYS2XM2RCML4RUDV,BAYAMON,BSOG6PRFDBJC4YXLYYS2XM2RCML4RUDV.html
BU7ZSF7XAMKE6QUWTNVXIRWZD7PBGGP3,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462776RX2X&e=,20050322231354,BU7ZSF7XAMKE6QUWTNVXIRWZD7PBGGP3,,BU7ZSF7XAMKE6QUWTNVXIRWZD7PBGGP3.html
BZ4LPBMJPTJLOGY6V7CKQIY4ZQHHYTI4,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=EIPBMRZZXC&e=SANTURCE,20061119234623,BZ4LPBMJPTJLOGY6V7CKQIY4ZQHHYTI4,SANTURCE,BZ4LPBMJPTJLOGY6V7CKQIY4ZQHHYTI4.html
BZ53AIBZO5XVDBUHHSSD6FP7NMVRXK5X,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=TEEZXCWXHP&e=,20050322231149,BZ53AIBZO5XVDBUHHSSD6FP7NMVRXK5X,,BZ53AIBZO5XVDBUHHSSD6FP7NMVRXK5X.html
BZG7CGGNAVJ5DXCRKDOXUB2EFH4CXBDB,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=FEIBBITGCL&e=CAROLINA,20050414065136,BZG7CGGNAVJ5DXCRKDOXUB2EFH4CXBDB,CAROLINA,BZG7CGGNAVJ5DXCRKDOXUB2EFH4CXBDB.html
BZROUPN2UCJLI5GVORRK7X5UNFJWFSBC,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462786RX39&e=,20050322231311,BZROUPN2UCJLI5GVORRK7X5UNFJWFSBC,,BZROUPN2UCJLI5GVORRK7X5UNFJWFSBC.html
C2PDPE4MSJBE2IRV4MJAO64QAZ7RMY2Q,http://www.bsnpr.com:80/jugador05.asp?r2=462686RWYW&e=CAROLINA,20050321233020,C2PDPE4MSJBE2IRV4MJAO64QAZ7RMY2Q,CAROLINA,C2PDPE4MSJBE2IRV4MJAO64QAZ7RMY2Q.html
C36ZUY24NDXRQ2PR5DYKXYXEIOSJGIYY,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462676RWYE&e=BAYAMON,20050414064720,C36ZUY24NDXRQ2PR5DYKXYXEIOSJGIYY,BAYAMON,C36ZUY24NDXRQ2PR5DYKXYXEIOSJGIYY.html
C7FESFZSL7Y2I5XYRPKRD3ZBMNPOIBCC,http://www.bsnpr.com:80/jugador05.asp?r2=QCVRXUMZKI&e=COAMO,20050321232950,C7FESFZSL7Y2I5XYRPKRD3ZBMNPOIBCC,COAMO,C7FESFZSL7Y2I5XYRPKRD3ZBMNPOIBCC.html
CBAVR33OMMY23FFEPWYRA7NMVDOX4MQN,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462676RWY7&e=,20050322103547,CBAVR33OMMY23FFEPWYRA7NMVDOX4MQN,,CBAVR33OMMY23FFEPWYRA7NMVDOX4MQN.html
CCINUREJ2E3F2ZWF27WHTIJSXSDRPIQZ,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462676RWYE&e=,20050322103038,CCINUREJ2E3F2ZWF27WHTIJSXSDRPIQZ,,CCINUREJ2E3F2ZWF27WHTIJSXSDRPIQZ.html
CEVWOMUDAJ7FEWD5QWA6NMF2CKCRBKWR,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462686RWYQ&e=CAGUAS,20050414064808,CEVWOMUDAJ7FEWD5QWA6NMF2CKCRBKWR,CAGUAS,CEVWOMUDAJ7FEWD5QWA6NMF2CKCRBKWR.html
CGJCHNUMZGCM2AU6PC5CNV6QM3IB2JQF,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=SDSYGKXYYO&e=ISABELA,20061119235046,CGJCHNUMZGCM2AU6PC5CNV6QM3IB2JQF,ISABELA,CGJCHNUMZGCM2AU6PC5CNV6QM3IB2JQF.html
CJEMM4M7TRJ6HZTI5NPEGHZGZOUADHPM,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=VNVDFVOFKE&e=CAYEY,20050909183607,CJEMM4M7TRJ6HZTI5NPEGHZGZOUADHPM,CAYEY,CJEMM4M7TRJ6HZTI5NPEGHZGZOUADHPM.html
CJHGMARUFIU2PATJJ3WRFTMGZOOTROCJ,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462726RX0P&e=,20050322103619,CJHGMARUFIU2PATJJ3WRFTMGZOOTROCJ,,CJHGMARUFIU2PATJJ3WRFTMGZOOTROCJ.html
CK7XKM2W6YCCIGIPUWBYVAQPWLVA62RL,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=TEEZXCWXHP&e=ARECIBO,20061119234105,CK7XKM2W6YCCIGIPUWBYVAQPWLVA62RL,ARECIBO,CK7XKM2W6YCCIGIPUWBYVAQPWLVA62RL.html
CKGIFS4R7H534EAF24TARSDB42G6EKB7,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462746RX1F&e=ARECIBO,20050414064656,CKGIFS4R7H534EAF24TARSDB42G6EKB7,ARECIBO,CKGIFS4R7H534EAF24TARSDB42G6EKB7.html
CKMS54EX4LL7J55KSITXGKT2HDYLQJAR,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462726RX0Q&e=BAYAMON,20050912113303,CKMS54EX4LL7J55KSITXGKT2HDYLQJAR,BAYAMON,CKMS54EX4LL7J55KSITXGKT2HDYLQJAR.html
CLC7OWXAQ32XSXQCUO37WFVRTVXKG4X5,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462756RX1S&e=PONCE,20050414064704,CLC7OWXAQ32XSXQCUO37WFVRTVXKG4X5,PONCE,CLC7OWXAQ32XSXQCUO37WFVRTVXKG4X5.html
CLLUZHL6KMCVRUR2LJZLM7WJTQK56J35,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462796RX3O&e=SANTURCE,20050905232325,CLLUZHL6KMCVRUR2LJZLM7WJTQK56J35,SANTURCE,CLLUZHL6KMCVRUR2LJZLM7WJTQK56J35.html
CMYIZUAYQFKUN3CKJMDK5SOXOBLEHWCJ,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=QCVRXUMZKI&e=MAYAGUEZ,20061119234225,CMYIZUAYQFKUN3CKJMDK5SOXOBLEHWCJ,MAYAGUEZ,CMYIZUAYQFKUN3CKJMDK5SOXOBLEHWCJ.html
CO5IRM633HMUYPTMKRCYR6KNUCK4VGZG,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462716RX05&e=,20050322103632,CO5IRM633HMUYPTMKRCYR6KNUCK4VGZG,,CO5IRM633HMUYPTMKRCYR6KNUCK4VGZG.html
CPFCW72I64MKMQEBMKOZXHNSFEYXZCLB,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=462666RWXR&e=ARECIBO,20061119234055,CPFCW72I64MKMQEBMKOZXHNSFEYXZCLB,ARECIBO,CPFCW72I64MKMQEBMKOZXHNSFEYXZCLB.html
CW3EWZLOER3V24N6J2EIYJOSFIDSZRYQ,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=MZVWRLQGJV&e=QUEBRADILLAS,20061119234636,CW3EWZLOER3V24N6J2EIYJOSFIDSZRYQ,QUEBRADILLAS,CW3EWZLOER3V24N6J2EIYJOSFIDSZRYQ.html
CXTEKR3Q5G7BBGQOPSTZPNSJYHCGQM7N,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=NXZNFEPSXU&e=CAGUAS,20061119235132,CXTEKR3Q5G7BBGQOPSTZPNSJYHCGQM7N,CAGUAS,CXTEKR3Q5G7BBGQOPSTZPNSJYHCGQM7N.html
D333RO22RHLCNUZWW6U7WLTRLV4PYWQ4,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=462666RWXV&e=ARECIBO,20061119235715,D333RO22RHLCNUZWW6U7WLTRLV4PYWQ4,ARECIBO,D333RO22RHLCNUZWW6U7WLTRLV4PYWQ4.html
D4OVXGAXA2R3PTVFFGYED2PVD6BSZHDO,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=QCVRXUMZKI&e=MAYAGUEZ,20050908012433,D4OVXGAXA2R3PTVFFGYED2PVD6BSZHDO,MAYAGUEZ,D4OVXGAXA2R3PTVFFGYED2PVD6BSZHDO.html
D5GKP5AAV4SEYEPPLOKMR7BKLGKC547W,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=COSEXFABFV&e=MAYAGUEZ,20061119234712,D5GKP5AAV4SEYEPPLOKMR7BKLGKC547W,MAYAGUEZ,D5GKP5AAV4SEYEPPLOKMR7BKLGKC547W.html
D7WCOYDSFXI4GLNYQFXREPPH4Z5IBAIS,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462686RWYZ&e=,20050322102857,D7WCOYDSFXI4GLNYQFXREPPH4Z5IBAIS,,D7WCOYDSFXI4GLNYQFXREPPH4Z5IBAIS.html
DAMYIX6NT7U3YFLYSXVGCH2PK7KKUJFJ,http://www.bsnpr.com:80/jugador05.asp?r=xxx&r2=462736RX11&e=MAYAGUEZ,20050414065100,DAMYIX6NT7U3YFLYSXVGCH2PK7KKUJFJ,MAYAGUEZ,DAMYIX6NT7U3YFLYSXVGCH2PK7KKUJFJ.html
DBDK6ZFJGDVU3A26HY4K7RWLMW3U3TD6,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=RFQUYLDBBQ&e=CAYEY,20061119234010,DBDK6ZFJGDVU3A26HY4K7RWLMW3U3TD6,CAYEY,DBDK6ZFJGDVU3A26HY4K7RWLMW3U3TD6.html
DEYCHD7XAV66FBNRGB4HAEJCU5UQRJHP,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=462776RX2U&e=CAGUAS,20061119235026,DEYCHD7XAV66FBNRGB4HAEJCU5UQRJHP,CAGUAS,DEYCHD7XAV66FBNRGB4HAEJCU5UQRJHP.html
DF4KBYX32LBAHS7AO6GREST3YMANSRY3,http://www.bsnpr.com/jugador05.asp?r=xxx&r2=462776RX2Q&e=QUEBRADILLAS,20061119235357,DF4KBYX32LBAHS7AO6GREST3YMANSRY3,QUEBRADILLAS,DF4KBYX32LBAHS7AO6GREST3YMANSRY3.html
