franchise_id,season,season_source,template,section,jersey_number,name_raw,name_order,height_cm,position_raw,birth_year_2digit,age,approx_birth_year,nationality_raw,years_from,years_to,former_team_raw,eurobasket_player_id,latinbasket_player_id,profile_url,completeness,source_id,source_url,retrieved_at,confidence
caciques_humacao,2009,year_param,flat_bo,roster,44,Meeking Antonio,surname_first,203,F,81,,,USA,,,,40910,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=40910,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2009,20140504034146,single-source
caciques_humacao,2009,year_param,flat_bo,roster,34,Life James,surname_first,194,G,83,,,USA-PUR,,,,91154,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=91154,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2009,20140504034146,single-source
caciques_humacao,2009,year_param,flat_bo,roster,50,Looby Kurt,surname_first,208,F/C,84,,,ANT-USA,,,,64449,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=64449,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2009,20140504034146,single-source
caciques_humacao,2009,year_param,flat_bo,roster,10,Guzman Ansel,surname_first,175,G,84,,,PUR,,,,76116,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=76116,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2009,20140504034146,single-source
caciques_humacao,2009,year_param,flat_bo,roster,15,Ayala Sadell,surname_first,190,G,85,,,PUR,,,,40629,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=40629,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2009,20140504034146,single-source
caciques_humacao,2009,year_param,flat_bo,roster,14,Rosa-Clemente Luis,surname_first,203,F/C,82,,,USA-PUR,,,,39952,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=39952,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2009,20140504034146,single-source
caciques_humacao,2009,year_param,flat_bo,roster,11,Orozco William,surname_first,207,F,85,,,PUR,,,,47366,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=47366,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2009,20140504034146,single-source
caciques_humacao,2009,year_param,flat_bo,roster,21,Jackson Curtis,surname_first,,,,,,PUR,,,,173059,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=173059,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2009,20140504034146,single-source
caciques_humacao,2009,year_param,flat_bo,roster,31,Guitian Jose,surname_first,207,F,87,,,USA-PUR,,,,174062,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=174062,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2009,20140504034146,single-source
caciques_humacao,2009,year_param,flat_bo,roster,1,Torres Dario,surname_first,179,G,87,,,PUR,,,,125178,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=125178,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2009,20140504034146,single-source
caciques_humacao,2010,year_param,flat_bo,roster,32,Mays James,surname_first,206,F,86,,,USA,,,,72652,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=72652,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2010,20140504034152,single-source
caciques_humacao,2010,year_param,flat_bo,roster,24,Guitian Jose,surname_first,207,F,87,,,USA-PUR,,,,174062,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=174062,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2010,20140504034152,single-source
caciques_humacao,2010,year_param,flat_bo,roster,34,Almodovar Josue,surname_first,193,F,,,,USA,,,,175305,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=175305,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2010,20140504034152,single-source
caciques_humacao,2010,year_param,flat_bo,roster,8,Jackson Curtis,surname_first,183,G,87,,,PUR,,,,173059,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=173059,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2010,20140504034152,single-source
caciques_humacao,2010,year_param,flat_bo,roster,18,Nieves Joel,surname_first,190,G,,,,PUR,,,,74202,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=74202,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2010,20140504034152,single-source
caciques_humacao,2010,year_param,flat_bo,roster,25,Salgado Luis,surname_first,201,F/C,80,,,PUR,,,,59858,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=59858,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2010,20140504034152,single-source
caciques_humacao,2010,year_param,flat_bo,roster,07,Berdiel Ali,surname_first,198,G,83,,,PUR,,,,17283,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=17283,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2010,20140504034152,single-source
caciques_humacao,2010,year_param,flat_bo,roster,08,Hiraldo Cristopher,surname_first,180,G,78,,,PUR,,,,20444,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=20444,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2010,20140504034152,single-source
caciques_humacao,2010,year_param,flat_bo,roster,50,Penn Kleon,surname_first,211,C,86,,,IVB,,,,109587,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=109587,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2010,20140504034152,single-source
caciques_humacao,2010,year_param,flat_bo,roster,15,Ayala Sadell,surname_first,193,G,85,,,PUR,,,,40629,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=40629,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2010,20140504034152,single-source
caciques_humacao,2010,year_param,flat_bo,roster,88,Millsap John,surname_first,198,F,82,,,USA,,,,43077,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=43077,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2010,20140504034152,single-source
caciques_humacao,2010,year_param,flat_bo,roster,22,Watson Michael,surname_first,186,G,80,,,USA-PUR,,,,40028,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=40028,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2010,20140504034152,single-source
caciques_humacao,2010,year_param,flat_bo,roster,32,Morales Jean Carlos,surname_first,207,C,87,,,PUR,,,,71446,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=71446,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2010,20140504034152,single-source
caciques_humacao,2010,year_param,flat_bo,roster,05,Lebron Jorge,surname_first,188,G,86,,,PUR,,,,71462,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=71462,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2010,20140504034152,single-source
caciques_humacao,2010,year_param,flat_bo,roster,34,Erazo Armando,surname_first,183,G,87,,,PUR,,,,102164,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=102164,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2010,20140504034152,single-source
caciques_humacao,2010,year_param,flat_bo,roster,11,Orozco William,surname_first,207,F,85,,,PUR,,,,47366,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=47366,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2010,20140504034152,single-source
caciques_humacao,2010,year_param,flat_bo,roster,12,Lopez Jose,surname_first,196,F,88,,,PUR,,,,149205,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=149205,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2010,20140504034152,single-source
caciques_humacao,2010,year_param,flat_bo,roster,,Carmona Benigno,surname_first,186,G,91,,,PUR,,,,194773,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=194773,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2010,20140504034152,single-source
caciques_humacao,2011,year_param,flat_bo,roster,04,Henderson Michael,surname_first,196,F,84,,,,,,,90373,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=90373,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2011,20140504033923,single-source
caciques_humacao,2011,year_param,flat_bo,roster,05,Life James,surname_first,194,G,83,,,,,,,91154,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=91154,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2011,20140504033923,single-source
caciques_humacao,2011,year_param,flat_bo,roster,16,Penn Kleon,surname_first,211,C,86,,,,,,,109587,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=109587,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2011,20140504033923,single-source
caciques_humacao,2011,year_param,flat_bo,roster,07,Garcia Jonathan,surname_first,183,G,87,,,,,,,101328,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=101328,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2011,20140504033923,single-source
caciques_humacao,2011,year_param,flat_bo,roster,08,Santiago Vladimir,surname_first,,,,,,,,,,222218,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=222218,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2011,20140504033923,single-source
caciques_humacao,2011,year_param,flat_bo,roster,18,Konecny Mark,surname_first,198,F/C,78,,,,,,,55535,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=55535,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2011,20140504033923,single-source
caciques_humacao,2011,year_param,flat_bo,roster,11,Erazo Armando,surname_first,183,PG,87,,,,,,,102164,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=102164,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2011,20140504033923,single-source
caciques_humacao,2011,year_param,flat_bo,roster,06,Robinson Brandon,surname_first,202,F,81,,,,,,,46519,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=46519,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2011,20140504033923,single-source
caciques_humacao,2012,year_param,flat_bo,roster,,McCants Rashad,surname_first,193,G/F,84,,,,,,,35639,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=35639,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2012,20140504033943,single-source
caciques_humacao,2012,year_param,flat_bo,roster,,Marquez Jed,surname_first,192,G,88,,,,,,,239946,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=239946,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2012,20140504033943,single-source
caciques_humacao,2012,year_param,flat_bo,roster,,Life James,surname_first,194,G,83,,,,,,,91154,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=91154,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2012,20140504033943,single-source
caciques_humacao,2012,year_param,flat_bo,roster,,Katuka Joseph,surname_first,210,C,88,,,,,,,127753,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=127753,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2012,20140504033943,single-source
caciques_humacao,2012,year_param,flat_bo,roster,6,Sanchez Kennel,surname_first,195,G/F,83,,,,,,,46832,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=46832,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2012,20140504033943,single-source
caciques_humacao,2012,year_param,flat_bo,roster,21,Dyer Alphonse,surname_first,213,F/C,85,,,,,,,54205,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=54205,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2012,20140504033943,single-source
caciques_humacao,2012,year_param,flat_bo,roster,7,Garcia Jonathan,surname_first,183,G,87,,,,,,,101328,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=101328,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2012,20140504033943,single-source
caciques_humacao,2012,year_param,flat_bo,roster,52,Leon Nick,surname_first,181,PG,88,,,,,,,116210,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=116210,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2012,20140504033943,single-source
caciques_humacao,2012,year_param,flat_bo,roster,41,Valenzuela Hector,surname_first,204,C,82,,,,,,,32909,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=32909,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2012,20140504033943,single-source
caciques_humacao,2012,year_param,flat_bo,roster,12,Lopez Jose,surname_first,196,F,88,,,,,,,149205,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=149205,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2012,20140504033943,single-source
caciques_humacao,2012,year_param,flat_bo,roster,8,Santiago Bladimyr,surname_first,198,F,,,,,,,,222468,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=222468,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2012,20140504033943,single-source
caciques_humacao,2013,year_param,flat_bo,roster,,Scott Seth,surname_first,208,F/C,81,,,,,,,38854,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=38854,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2013,20140504034205,single-source
caciques_humacao,2013,year_param,flat_bo,roster,,Clemente Denis,surname_first,183,PG,86,,,,,,,71452,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=71452,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2013,20140504034205,single-source
caciques_humacao,2013,year_param,flat_bo,roster,,Horne Jamelle,surname_first,200,F,88,,,,,,,135213,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=135213,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2013,20140504034205,single-source
caciques_humacao,2013,year_param,flat_bo,roster,,Carmona Alejandro,surname_first,194,G/F,83,,,,,,,40944,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=40944,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2013,20140504034205,single-source
caciques_humacao,2013,year_param,flat_bo,roster,,Sanchez Kennel,surname_first,195,G/F,83,,,,,,,46832,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=46832,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2013,20140504034205,single-source
caciques_humacao,2013,year_param,flat_bo,roster,,Graham Paul,surname_first,192,G,85,,,,,,,90694,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=90694,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2013,20140504034205,single-source
caciques_humacao,2013,year_param,flat_bo,roster,,Penn Kleon,surname_first,213,C,86,,,,,,,109587,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=109587,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2013,20140504034205,single-source
caciques_humacao,2013,year_param,flat_bo,roster,45,Valenzuela Hector,surname_first,204,C,82,,,,,,,32909,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=32909,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2013,20140504034205,single-source
caciques_humacao,2013,year_param,flat_bo,roster,,Soto Christian,surname_first,203,F,87,,,,,,,90298,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=90298,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2013,20140504034205,single-source
caciques_humacao,2013,year_param,flat_bo,roster,22,Lopez Jose,surname_first,196,F,88,,,,,,,149205,,http://www.eurobasket.com/player.asp?Cntry=PUR&PlayerID=149205,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2013,20140504034205,single-source
caciques_humacao,2014,capture_year,photo_strip,teaser,,Ansel Guzman,given_first,,,,,,,,,,,76116,http://basketball.latinbasket.com/player/Ansel_Guzman/Puerto-Rico/Caciques_de_Humacao/76116,partial,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901,20141220070201,single-source
caciques_humacao,2014,capture_year,photo_strip,teaser,,Samuel Rosas,given_first,,,,,,,,,,,55370,http://basketball.latinbasket.com/player/Samuel_Rosas/Puerto-Rico/Caciques_de_Humacao/55370,partial,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901,20141220070201,single-source
caciques_humacao,2014,capture_year,photo_strip,teaser,,Roberto Nieves,given_first,,,,,,,,,,,15937,http://basketball.latinbasket.com/player/Roberto_Nieves/Puerto-Rico/Caciques_de_Humacao/15937,partial,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901,20141220070201,single-source
caciques_humacao,2014,capture_year,photo_strip,teaser,,Marquin Chandler,given_first,,,,,,,,,,,990,http://basketball.latinbasket.com/player/Marquin_Chandler/Puerto-Rico/Caciques_de_Humacao/990,partial,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901,20141220070201,single-source
caciques_humacao,2014,capture_year,photo_strip,teaser,,Christopher Vega,given_first,,,,,,,,,,,49295,http://basketball.latinbasket.com/player/Christopher_Vega/Puerto-Rico/Caciques_de_Humacao/49295,partial,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901,20141220070201,single-source
caciques_humacao,2015,capture_year,widget,starting_five,,Frank Gaines,given_first,190,G,,25,1990,,,,,,162795,http://basketball.latinbasket.com/player/Frank_Gaines/Puerto-Rico/Caciques_de_Humacao/162795,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?,20150516202507,single-source
caciques_humacao,2015,capture_year,widget,starting_five,,Ollie Bailey,given_first,201,G/F,,30,1985,,,,,,39065,http://basketball.latinbasket.com/player/Ollie_Bailey/Puerto-Rico/Caciques_de_Humacao/39065,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?,20150516202507,single-source
caciques_humacao,2015,capture_year,widget,starting_five,,Devon Collier,given_first,203,PF,,24,1991,,,,,,209761,http://basketball.latinbasket.com/player/Devon_Collier/Puerto-Rico/Caciques_de_Humacao/209761,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?,20150516202507,single-source
caciques_humacao,2015,capture_year,widget,starting_five,,Francis Jonathan Han,given_first,185,PG,,28,1987,,,,,,90622,http://basketball.latinbasket.com/player/Francis_Jonathan_Han/Puerto-Rico/Caciques_de_Humacao/90622,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?,20150516202507,single-source
caciques_humacao,2015,capture_year,widget,starting_five,,Ruben Cotto,given_first,182,G,,26,1989,,,,,,132186,http://basketball.latinbasket.com/player/Ruben_Cotto/Puerto-Rico/Caciques_de_Humacao/132186,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?,20150516202507,single-source
caciques_humacao,2015,capture_year,widget,reserve,,Dane Johnson,given_first,208,C,,29,1986,,,,,,136762,http://basketball.latinbasket.com/player/Dane_Johnson/Puerto-Rico/Caciques_de_Humacao/136762,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?,20150516202507,single-source
caciques_humacao,2015,capture_year,widget,reserve,,Noel Felix,given_first,205,C/F,,34,1981,,,,,,31786,http://basketball.latinbasket.com/player/Noel_Felix/Puerto-Rico/Caciques_de_Humacao/31786,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?,20150516202507,single-source
caciques_humacao,2015,capture_year,widget,reserve,,Marcus Cousin,given_first,211,C,,29,1986,,,,,,58533,http://basketball.latinbasket.com/player/Marcus_Cousin/Puerto-Rico/Caciques_de_Humacao/58533,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?,20150516202507,single-source
caciques_humacao,2015,capture_year,widget,reserve,,Dan Jennings,given_first,206,F,,25,1990,,,,,,184183,http://basketball.latinbasket.com/player/Dan_Jennings/Puerto-Rico/Caciques_de_Humacao/184183,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?,20150516202507,single-source
caciques_humacao,2015,capture_year,widget,reserve,,Ryann Abraham,given_first,178,PG,,28,1987,,,,,,71460,http://basketball.latinbasket.com/player/Ryann_Abraham/Puerto-Rico/Caciques_de_Humacao/71460,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?,20150516202507,single-source
caciques_humacao,2016,capture_year,widget,starting_five,20,William Orozco,given_first,201,F,,30,1986,,,,,,47366,http://basketball.latinbasket.com/player/William-Orozco/Puerto-Rico/Caciques-de-Humacao/47366,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques-de-Humacao/1901?,20160813193526,single-source
caciques_humacao,2016,capture_year,widget,reserve,24,Ferdinand Morales,given_first,197,F,,50,1966,,,,,,28484,http://basketball.latinbasket.com/player/Ferdinand-Morales/Puerto-Rico/Caciques-de-Humacao/28484,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques-de-Humacao/1901?,20160813193526,single-source
caciques_humacao,2016,capture_year,widget,starting_five,15,Jack Michael Martinez,given_first,201,F,,34,1982,,,,,,31881,http://basketball.latinbasket.com/player/Jack-Michael-Martinez/Puerto-Rico/Caciques-de-Humacao/31881,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques-de-Humacao/1901?,20160813193526,single-source
caciques_humacao,2016,capture_year,widget,starting_five,32,Will McDonald,given_first,211,C,,36,1980,,,,,,39665,http://basketball.latinbasket.com/player/Will-McDonald/Puerto-Rico/Caciques-de-Humacao/39665,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques-de-Humacao/1901?,20160813193526,single-source
caciques_humacao,2016,capture_year,widget,reserve,11,Luis Villafane,given_first,208,C/F,,35,1981,,,,,,28086,http://basketball.latinbasket.com/player/Luis-Villafane/Puerto-Rico/Caciques-de-Humacao/28086,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques-de-Humacao/1901?,20160813193526,single-source
caciques_humacao,2016,capture_year,widget,starting_five,23,Carl English,given_first,192,G,,35,1981,,,,,,15378,http://basketball.latinbasket.com/player/Carl-English/Puerto-Rico/Caciques-de-Humacao/15378,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques-de-Humacao/1901?,20160813193526,single-source
caciques_humacao,2016,capture_year,widget,reserve,14,Edwin Ubiles,given_first,198,F/G,,29,1987,,,,,,116311,http://basketball.latinbasket.com/player/Edwin-Ubiles/Puerto-Rico/Caciques-de-Humacao/116311,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques-de-Humacao/1901?,20160813193526,single-source
caciques_humacao,2016,capture_year,widget,starting_five,7,Cliff Duran,given_first,191,G,,26,1990,,,,,,122057,http://basketball.latinbasket.com/player/Cliff-Duran/Puerto-Rico/Caciques-de-Humacao/122057,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques-de-Humacao/1901?,20160813193526,single-source
caciques_humacao,2016,capture_year,widget,reserve,0,Rasham Suarez,given_first,190,G,,23,1993,,,,,,201970,http://basketball.latinbasket.com/player/Rasham-Suarez/Puerto-Rico/Caciques-de-Humacao/201970,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques-de-Humacao/1901?,20160813193526,single-source
caciques_humacao,2016,capture_year,widget,reserve,55,Onzie Branch,given_first,,,,,,,,,,,265858,http://basketball.latinbasket.com/player/Onzie-Branch/Puerto-Rico/Caciques-de-Humacao/265858,full,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques-de-Humacao/1901?,20160813193526,single-source
caciques_humacao,2017,capture_year,widget,starting_five,4,Felix de Jesus,given_first,180,G,,24,1993,,,,,,362842,http://basketball.latinbasket.com/player/Felix-de-Jesus/Puerto-Rico/Gallitos-de-Isabela/362842,full,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Gallitos-de-Isabela/1901,20171104075738,single-source
caciques_humacao,2017,capture_year,widget,reserve,5,Ferdinand Morales,given_first,193,F,,29,1988,,,,,,105403,http://basketball.latinbasket.com/player/Ferdinand-Morales/Puerto-Rico/Gallitos-de-Isabela/105403,full,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Gallitos-de-Isabela/1901,20171104075738,single-source
caciques_humacao,2017,capture_year,widget,starting_five,8,Wil Martinez,given_first,188,G,,25,1992,,,,,,327407,http://basketball.latinbasket.com/player/Wil-Martinez/Puerto-Rico/Gallitos-de-Isabela/327407,full,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Gallitos-de-Isabela/1901,20171104075738,single-source
caciques_humacao,2017,capture_year,widget,starting_five,16,Manuel De Jesus,given_first,206,C/F,,34,1983,,,,,,40766,http://basketball.latinbasket.com/player/Manuel-De-Jesus/Puerto-Rico/Gallitos-de-Isabela/40766,full,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Gallitos-de-Isabela/1901,20171104075738,single-source
