key,original_url,timestamp,digest,roster_team,local_file
6VKRGRPIRXYJ6NUBNB4WW5KYBTZZZ34K,http://www.bsnpr.com:80/jug05.asp?r3=00211&r2=462766RX2D&r=00518&e=,20061208064152,6VKRGRPIRXYJ6NUBNB4WW5KYBTZZZ34K,,6VKRGRPIRXYJ6NUBNB4WW5KYBTZZZ34K.html
73A5O6TQGGZPHHQ53Z2JQMOT2QRFHLOH,http://www.bsnpr.com:80/jug05.asp?r=00095,20060618110957,73A5O6TQGGZPHHQ53Z2JQMOT2QRFHLOH,,73A5O6TQGGZPHHQ53Z2JQMOT2QRFHLOH.html
74UN2P5N53Q423S7ETIWC6Z5LFEC4PLN,http://www.bsnpr.com:80/jug05.asp?r3=00226&r2=462776RX2Q&r=00077&e=,20070404080215,74UN2P5N53Q423S7ETIWC6Z5LFEC4PLN,,74UN2P5N53Q423S7ETIWC6Z5LFEC4PLN.html
76JZ43OPER2YSJSJNTI5WQ2YDSJZQJDA,http://www.bsnpr.com:80/jug05.asp?r2=462756RX1T&r3=00191&r=00091&e=PONCE,20060909091946,76JZ43OPER2YSJSJNTI5WQ2YDSJZQJDA,PONCE,76JZ43OPER2YSJSJNTI5WQ2YDSJZQJDA.html
7AEA6Z42GSLKJWT3TPYCC2ZHCG6XKWNA,http://www.bsnpr.com:80/jug05.asp?r=00052,20060713002107,7AEA6Z42GSLKJWT3TPYCC2ZHCG6XKWNA,,7AEA6Z42GSLKJWT3TPYCC2ZHCG6XKWNA.html
7DQM7ANALDDO4CFSU7QRAOCPPC7VDLML,http://www.bsnpr.com:80/jug05.asp?r2=FMJCFBIPED&r3=VPDKP&e=COAMO,20050501125429,7DQM7ANALDDO4CFSU7QRAOCPPC7VDLML,COAMO,7DQM7ANALDDO4CFSU7QRAOCPPC7VDLML.html
7DQOBE5BVSCYXVOUOISIUMI7RK3CKNFD,http://www.bsnpr.com/jug05.asp?r2=462746RX1H&r3=00179&r=00045&e=COAMO,20061119230613,7DQOBE5BVSCYXVOUOISIUMI7RK3CKNFD,COAMO,7DQOBE5BVSCYXVOUOISIUMI7RK3CKNFD.html
7GP4MFW3IEDZYJ5KAEIEQQXLMAVBZIGS,http://www.bsnpr.com:80/jug05.asp,20050601003810,7GP4MFW3IEDZYJ5KAEIEQQXLMAVBZIGS,,7GP4MFW3IEDZYJ5KAEIEQQXLMAVBZIGS.html
7HP3HYG5PNXPTQEF3HVP344K5EJXMQKJ,http://www.bsnpr.com/jug05.asp?r2=SFHXEXKHZY&r3=HXZMM&r=00527&e=CAGUAS,20061119230948,7HP3HYG5PNXPTQEF3HVP344K5EJXMQKJ,CAGUAS,7HP3HYG5PNXPTQEF3HVP344K5EJXMQKJ.html
7IHGXN437Q3JDQ646MGWCRWIYDFHMXVF,http://www.bsnpr.com:80/jug05.asp?r3=VQQXC&r2=PVUKUVMQOM&r=00087&e=,20061215015333,7IHGXN437Q3JDQ646MGWCRWIYDFHMXVF,,7IHGXN437Q3JDQ646MGWCRWIYDFHMXVF.html
7IMTYDOWGL5DS7KZHCLKYGFQIF5DVOKR,http://www.bsnpr.com:80/jug05.asp?r3=00247&r2=462786RX39&r=00560&e=,20060829074636,7IMTYDOWGL5DS7KZHCLKYGFQIF5DVOKR,,7IMTYDOWGL5DS7KZHCLKYGFQIF5DVOKR.html
7JEG4YYVEMWG7REP24VWGIDD4NWFWNZV,http://www.bsnpr.com:80/jug05.asp?r3=FSWWD&r2=462776RX2V&r=00124&e=,20061006123158,7JEG4YYVEMWG7REP24VWGIDD4NWFWNZV,,7JEG4YYVEMWG7REP24VWGIDD4NWFWNZV.html
7KFLG2CEMZC6BIIUKIDQPR7XJKDBN3NB,http://www.bsnpr.com:80/jug05.asp?r2=462686RWYW&r=00063&e=CAROLINA,20050409232452,7KFLG2CEMZC6BIIUKIDQPR7XJKDBN3NB,CAROLINA,7KFLG2CEMZC6BIIUKIDQPR7XJKDBN3NB.html
7M2YJUTXBUGIUFRXRGL4W3SXEP2LWN4I,http://www.bsnpr.com:80/jug05.asp?r3=00265&r2=462796RX3O&r=00023&e=,20061005150918,7M2YJUTXBUGIUFRXRGL4W3SXEP2LWN4I,,7M2YJUTXBUGIUFRXRGL4W3SXEP2LWN4I.html
7M57JG3GMD73WIC7VKJGICCOV5ND74YJ,http://www.bsnpr.com:80/jug05.asp?r2=462676RWYH&r3=00041&e=COAMO,20050501125329,7M57JG3GMD73WIC7VKJGICCOV5ND74YJ,COAMO,7M57JG3GMD73WIC7VKJGICCOV5ND74YJ.html
7MVCKNVESATR2SXOPRH72ILA3LVPXNHJ,http://www.bsnpr.com:80/jug05.asp?r2=462706RWZP&r3=00100&e=BAYAMON,20050501060325,7MVCKNVESATR2SXOPRH72ILA3LVPXNHJ,BAYAMON,7MVCKNVESATR2SXOPRH72ILA3LVPXNHJ.html
7NLUYSFXS4ISYDS4HI4CFQHR7O7RRZLG,http://www.bsnpr.com:80/jug05.asp?r3=VUWKH&r2=QQUHMPOFDN&r=00061&e=,20061212190229,7NLUYSFXS4ISYDS4HI4CFQHR7O7RRZLG,,7NLUYSFXS4ISYDS4HI4CFQHR7O7RRZLG.html
7VE4DEZXMQ5NCOG7DHS5NUWGKVWAPA63,http://www.bsnpr.com:80/jug05.asp?r3=POOHO&r2=TDTAOSFKIV&r=00506&e=,20070404013456,7VE4DEZXMQ5NCOG7DHS5NUWGKVWAPA63,,7VE4DEZXMQ5NCOG7DHS5NUWGKVWAPA63.html
7WELRKYMX4XG5RE2KEHUEW3TG5YAMPBY,http://www.bsnpr.com/jug05.asp?r2=462746RX1L&r3=00183&r=00088&e=PONCE,20061119231617,7WELRKYMX4XG5RE2KEHUEW3TG5YAMPBY,PONCE,7WELRKYMX4XG5RE2KEHUEW3TG5YAMPBY.html
7ZCEFJPBYPEFAXB4SV7COSQ3EGKIAN6D,http://www.bsnpr.com:80/jug05.asp?r2=462766RX26&r3=00204&e=ARECIBO,20050418012102,7ZCEFJPBYPEFAXB4SV7COSQ3EGKIAN6D,ARECIBO,7ZCEFJPBYPEFAXB4SV7COSQ3EGKIAN6D.html
A3JRPQIMEJM5SDRANHSASVLA5FATRFCX,http://www.bsnpr.com/jug05.asp?r2=462766RX2G&r3=00216&r=00093&e=GUAYNABO,20061119225540,A3JRPQIMEJM5SDRANHSASVLA5FATRFCX,GUAYNABO,A3JRPQIMEJM5SDRANHSASVLA5FATRFCX.html
A5D6ZSPQY2Y6IGITTM5QD4ASTBMMN5NY,http://www.bsnpr.com:80/jug05.asp?r2=QQRXUFBMBV&r3=QSBVQ&e=COAMO,20050501125437,A5D6ZSPQY2Y6IGITTM5QD4ASTBMMN5NY,COAMO,A5D6ZSPQY2Y6IGITTM5QD4ASTBMMN5NY.html
A5OGSZ2WDMU52QEBPZ3L475BDVL3AGDP,http://www.bsnpr.com/jug05.asp?r2=462696RWZ9&r3=00078&r=00074&e=HUMACAO,20061119231416,A5OGSZ2WDMU52QEBPZ3L475BDVL3AGDP,HUMACAO,A5OGSZ2WDMU52QEBPZ3L475BDVL3AGDP.html
A5U45NTXJXYRUJGQI5WB7AC3GZUJJM3C,http://www.bsnpr.com:80/jug05.asp?r2=462776RX2Q&r=00226&e=ISABELA,20050904203219,A5U45NTXJXYRUJGQI5WB7AC3GZUJJM3C,ISABELA,A5U45NTXJXYRUJGQI5WB7AC3GZUJJM3C.html
AA5P6MF2KJADWBKESKUABKL4TMTX7VYI,http://www.bsnpr.com:80/jug05.asp?r3=00005&r2=462656RWXP&r=00085&e=,20061206190118,AA5P6MF2KJADWBKESKUABKL4TMTX7VYI,,AA5P6MF2KJADWBKESKUABKL4TMTX7VYI.html
ABUZ5OHJ4S77ENXKW3OALYQENK3G4UP3,http://www.bsnpr.com:80/jug05.asp?r3=00100&r2=462706RWZP&r=00028&e=,20061207025720,ABUZ5OHJ4S77ENXKW3OALYQENK3G4UP3,,ABUZ5OHJ4S77ENXKW3OALYQENK3G4UP3.html
ADJFZH5H7H4HUARDP6GNTCDGDDH2IPEM,http://www.bsnpr.com:80/jug05.asp?r=00069,20060713001734,ADJFZH5H7H4HUARDP6GNTCDGDDH2IPEM,,ADJFZH5H7H4HUARDP6GNTCDGDDH2IPEM.html
AIU64IVWTUFJTKPAZJIIGO7XM47PQRQJ,http://www.bsnpr.com:80/jug05.asp?r3=00220&r2=462776RX2K&r=00113&e=,20070404014145,AIU64IVWTUFJTKPAZJIIGO7XM47PQRQJ,,AIU64IVWTUFJTKPAZJIIGO7XM47PQRQJ.html
AJ5TERRTSDUUNR5RQMYFLBRIW5MUNSNO,http://www.bsnpr.com:80/jug05.asp?r3=00036&r2=462676RWYC&r=00101&e=,20070404080147,AJ5TERRTSDUUNR5RQMYFLBRIW5MUNSNO,,AJ5TERRTSDUUNR5RQMYFLBRIW5MUNSNO.html
ALTK5HEIPPR2QBLJCSWWPMIJVUAZJFQD,http://www.bsnpr.com/jug05.asp?r2=462746RX1D&r3=00171&r=00073&e=GUAYNABO,20061119225549,ALTK5HEIPPR2QBLJCSWWPMIJVUAZJFQD,GUAYNABO,ALTK5HEIPPR2QBLJCSWWPMIJVUAZJFQD.html
AOB4O3N37WNQOTPGOOSVUIPFLWII7L4P,http://www.bsnpr.com:80/jug05.asp?r3=MMTTC&r2=HJFBCZMZFC&r=00538&e=,20061207025834,AOB4O3N37WNQOTPGOOSVUIPFLWII7L4P,,AOB4O3N37WNQOTPGOOSVUIPFLWII7L4P.html
AOLFHKH4WZAXDQI32AULYMZNJG5DERG3,http://www.bsnpr.com:80/jug05.asp?r3=+++++&r2=EAMPJSURGV&r=00567&e=,20061214131518,AOLFHKH4WZAXDQI32AULYMZNJG5DERG3,,AOLFHKH4WZAXDQI32AULYMZNJG5DERG3.html
ARKJXOCJFTEKLTNNEYWG26DZMJNBM7PN,http://www.bsnpr.com:80/jug05.asp?r3=00204&r2=462766RX26&r=00005&e=,20061206190246,ARKJXOCJFTEKLTNNEYWG26DZMJNBM7PN,,ARKJXOCJFTEKLTNNEYWG26DZMJNBM7PN.html
AUNWOEJ5CNIBA7PSH4237LG4ID5GW4SH,http://www.bsnpr.com:80/jug05.asp?r3=JQBJK&r2=SCJTNCXIFZ&r=00508&e=,20061005151745,AUNWOEJ5CNIBA7PSH4237LG4ID5GW4SH,,AUNWOEJ5CNIBA7PSH4237LG4ID5GW4SH.html
AVBNF2PGIFNSVYUAXVJLVWJG27Z3CATQ,http://www.bsnpr.com:80/jug05.asp?r3=00191&r2=462756RX1T&r=00091&e=,20061206115439,AVBNF2PGIFNSVYUAXVJLVWJG27Z3CATQ,,AVBNF2PGIFNSVYUAXVJLVWJG27Z3CATQ.html
AZDPBW3HDYUREBDJDKPRJFK2X3WHCL4Z,http://www.bsnpr.com:80/jug05.asp?r3=00145&r2=462736RX0S&r=00025&e=,20061212190415,AZDPBW3HDYUREBDJDKPRJFK2X3WHCL4Z,,AZDPBW3HDYUREBDJDKPRJFK2X3WHCL4Z.html
AZUHSHBYD67MKFRCO4IPAY5N2YXQIYR5,http://www.bsnpr.com:80/jug05.asp?r3=00262&r2=462796RX3L&r=00100&e=,20061216221057,AZUHSHBYD67MKFRCO4IPAY5N2YXQIYR5,,AZUHSHBYD67MKFRCO4IPAY5N2YXQIYR5.html
B2666EVC3QAA2VKELZAEF4AR5ASRZA3B,http://www.bsnpr.com:80/jug05.asp?r2=462746RX1D&r=00171&e=ISABELA,20050409233847,B2666EVC3QAA2VKELZAEF4AR5ASRZA3B,ISABELA,B2666EVC3QAA2VKELZAEF4AR5ASRZA3B.html
B3JEUDNX4UZPS4M5OZC25DD6NIRBJGFU,http://www.bsnpr.com:80/jug05.asp?r=00519,20070224020855,B3JEUDNX4UZPS4M5OZC25DD6NIRBJGFU,,B3JEUDNX4UZPS4M5OZC25DD6NIRBJGFU.html
B54EGCEP4JGK6OWRN3SNFMOPGEQ7CI3D,http://www.bsnpr.com:80/jug05.asp?r=00008,20070224095549,B54EGCEP4JGK6OWRN3SNFMOPGEQ7CI3D,,B54EGCEP4JGK6OWRN3SNFMOPGEQ7CI3D.html
B5J2FCFXFHJD6IEG4SB2WVBURB7SEHSI,http://www.bsnpr.com:80/jug05.asp?r3=00137&r2=462726RX0K&r=00055&e=,20061006123039,B5J2FCFXFHJD6IEG4SB2WVBURB7SEHSI,,B5J2FCFXFHJD6IEG4SB2WVBURB7SEHSI.html
B7ZYB2WSGDLGDCJKYBAFS5ZHNHW4BLQB,http://www.bsnpr.com/jug05.asp?r2=FSYJNUXGVK&r3=GRUAE&r=00534&e=MOROVIS,20061119231016,B7ZYB2WSGDLGDCJKYBAFS5ZHNHW4BLQB,MOROVIS,B7ZYB2WSGDLGDCJKYBAFS5ZHNHW4BLQB.html
BBYYENSNZNJ5YNSSICMFQAWKGTSWUN3F,http://www.bsnpr.com:80/jug05.asp?r2=462696RWZ9&r=00078&e=ISABELA,20050409233248,BBYYENSNZNJ5YNSSICMFQAWKGTSWUN3F,ISABELA,BBYYENSNZNJ5YNSSICMFQAWKGTSWUN3F.html
BFDLWBR4IPNMD2BRFLKK2AKKVLPRRHVO,http://www.bsnpr.com:80/jug05.asp?r3=VQQXC&r2=PVUKUVMQOM&r=00087&e=,20061010080339,BFDLWBR4IPNMD2BRFLKK2AKKVLPRRHVO,,BFDLWBR4IPNMD2BRFLKK2AKKVLPRRHVO.html
BFX6IAZ3AWAK34ZEFK4WQ47UP23MUWO6,http://www.bsnpr.com:80/jug05.asp?r=00088,20070223161657,BFX6IAZ3AWAK34ZEFK4WQ47UP23MUWO6,,BFX6IAZ3AWAK34ZEFK4WQ47UP23MUWO6.html
BGQDAWFFN6EVPSWTE2W4W6QBHJS5STYE,http://www.bsnpr.com:80/jug05.asp?r2=MZVWRLQGJV&r3=RHHIP&r=00054&e=BAYAMON,20061206190511,BGQDAWFFN6EVPSWTE2W4W6QBHJS5STYE,BAYAMON,BGQDAWFFN6EVPSWTE2W4W6QBHJS5STYE.html
BHC36RQZF2ZM4CQBOSY4JDIPZADB4PBO,http://www.bsnpr.com:80/jug05.asp?r3=+++++&r2=ZACUMASFSK&r=00561&e=,20061207025708,BHC36RQZF2ZM4CQBOSY4JDIPZADB4PBO,,BHC36RQZF2ZM4CQBOSY4JDIPZADB4PBO.html
BI5XRXDSKCUK3PHYGPVL7UZPGTG65GMC,http://www.bsnpr.com:80/jug05.asp?r3=00162&r2=462746RX16&r=00011&e=,20061008162018,BI5XRXDSKCUK3PHYGPVL7UZPGTG65GMC,,BI5XRXDSKCUK3PHYGPVL7UZPGTG65GMC.html
BOKG4DOD7JJTGAAGTUTRINVNCDG4P7OB,http://www.bsnpr.com:80/jug05.asp?r=00022,20060618110706,BOKG4DOD7JJTGAAGTUTRINVNCDG4P7OB,,BOKG4DOD7JJTGAAGTUTRINVNCDG4P7OB.html
BP625P6R256T3HR3S6UYNS27E52X3K62,http://www.bsnpr.com:80/jug05.asp?r3=SCCBZ&r2=KUTZMIBQHD&r=00144&e=,20061007023544,BP625P6R256T3HR3S6UYNS27E52X3K62,,BP625P6R256T3HR3S6UYNS27E52X3K62.html
BPMLTE2PNCNADCMNZPE3YMU5V3G4WXEH,http://www.bsnpr.com:80/jug05.asp?r3=00200&r2=462756RX22&r=00053&e=,20061206115502,BPMLTE2PNCNADCMNZPE3YMU5V3G4WXEH,,BPMLTE2PNCNADCMNZPE3YMU5V3G4WXEH.html
BSIVXSY7342N5A2KTJUQ64RDEMIUZFBC,http://www.bsnpr.com:80/jug05.asp?r2=462676RWYF&r3=00039&r=00110&e=SANTURCE,20060224014833,BSIVXSY7342N5A2KTJUQ64RDEMIUZFBC,SANTURCE,BSIVXSY7342N5A2KTJUQ64RDEMIUZFBC.html
BWFU6T43ZGLSU7AZTZZKX2QL5RBUT6UU,http://www.bsnpr.com:80/jug05.asp?r3=NLVVZ&r2=MAOZKUXFDO&r=00522&e=,20061206190347,BWFU6T43ZGLSU7AZTZZKX2QL5RBUT6UU,,BWFU6T43ZGLSU7AZTZZKX2QL5RBUT6UU.html
BXMYTAY7KKVZSFGUGAH4MF7NIPVGEQVL,http://www.bsnpr.com:80/jug05.asp?r3=00190&r2=462756RX1S&r=00090&e=,20061206190223,BXMYTAY7KKVZSFGUGAH4MF7NIPVGEQVL,,BXMYTAY7KKVZSFGUGAH4MF7NIPVGEQVL.html
BXRYRLOCF6P4BCGYEUO74VUFJIPWZKYJ,http://www.bsnpr.com/jug05.asp?r2=462746RX1M&r3=CVJWU&r=00126&e=COAMO,20061119230520,BXRYRLOCF6P4BCGYEUO74VUFJIPWZKYJ,COAMO,BXRYRLOCF6P4BCGYEUO74VUFJIPWZKYJ.html
CA74WHSCTQ3ELVQ75ODM5K5DQDCWWRQQ,http://www.bsnpr.com:80/jug05.asp?r2=462656RWXP&r=00005&e=ISABELA,20050409232607,CA74WHSCTQ3ELVQ75ODM5K5DQDCWWRQQ,ISABELA,CA74WHSCTQ3ELVQ75ODM5K5DQDCWWRQQ.html
CALDCV5ILVYV6MWVRKRXPAVPF47PMUGN,http://www.bsnpr.com:80/jug05.asp?r=00151,20070223161647,CALDCV5ILVYV6MWVRKRXPAVPF47PMUGN,,CALDCV5ILVYV6MWVRKRXPAVPF47PMUGN.html
CALG7DSLJ5NHDGD6TWBGLQH4EOTA6MXI,http://www.bsnpr.com/jug05.asp?r2=462686RWYN&r3=00053&r=00545&e=CAGUAS,20061119230859,CALG7DSLJ5NHDGD6TWBGLQH4EOTA6MXI,CAGUAS,CALG7DSLJ5NHDGD6TWBGLQH4EOTA6MXI.html
CAUSURXNBVFPOTZWKLIOKBXZ66G4KGHN,http://www.bsnpr.com:80/jug05.asp?r3=SBEVR&r2=ZBCOCSGWCF&r=00067&e=,20061211012026,CAUSURXNBVFPOTZWKLIOKBXZ66G4KGHN,,CAUSURXNBVFPOTZWKLIOKBXZ66G4KGHN.html
CBVL7RNAXV7WH4HXM4H27MWT3C2GUIMQ,http://www.bsnpr.com:80/jug05.asp?r2=CSYPGGKYEZ&r3=WHJOL&e=BAYAMON,20050501060332,CBVL7RNAXV7WH4HXM4H27MWT3C2GUIMQ,BAYAMON,CBVL7RNAXV7WH4HXM4H27MWT3C2GUIMQ.html
CCLFXIQNAJHRVFAM6C2ASRSYAJYKJZ7P,http://www.bsnpr.com/jug05.asp?r2=462756RX1Y&r3=00196&r=00095&e=PONCE,20061119231610,CCLFXIQNAJHRVFAM6C2ASRSYAJYKJZ7P,PONCE,CCLFXIQNAJHRVFAM6C2ASRSYAJYKJZ7P.html
CD4EPT2JET3A44ZTRP24AKTMXEM7BPQ4,http://www.bsnpr.com:80/jug05.asp?r3=00206&r2=462766RX28&r=00099&e=,20061009100142,CD4EPT2JET3A44ZTRP24AKTMXEM7BPQ4,,CD4EPT2JET3A44ZTRP24AKTMXEM7BPQ4.html
CDECCDHJGNWE242BAFYIEZP44QFMQPWG,http://www.bsnpr.com:80/jug05.asp?r=00527,20060713002254,CDECCDHJGNWE242BAFYIEZP44QFMQPWG,,CDECCDHJGNWE242BAFYIEZP44QFMQPWG.html
CG5IIS7LODD55MH4JLXBSFGHWEGXSNJP,http://www.bsnpr.com:80/jug05.asp?r=00009,20060618110626,CG5IIS7LODD55MH4JLXBSFGHWEGXSNJP,,CG5IIS7LODD55MH4JLXBSFGHWEGXSNJP.html
CGCYWRJ2JYVCX7DVQOLUDXINFYD24CEX,http://www.bsnpr.com:80/jug05.asp?r2=462706RWZQ&r3=00101&e=ARECIBO,20050418012027,CGCYWRJ2JYVCX7DVQOLUDXINFYD24CEX,ARECIBO,CGCYWRJ2JYVCX7DVQOLUDXINFYD24CEX.html
CGESUNFOPPUWBQCY3JAMFNLA4E52IYEH,http://www.bsnpr.com:80/jug05.asp?r3=00010&r2=462666RWXU&r=00003&e=,20061007023520,CGESUNFOPPUWBQCY3JAMFNLA4E52IYEH,,CGESUNFOPPUWBQCY3JAMFNLA4E52IYEH.html
CI2YI2ED3WGSQTNQCR4XCALOF4TMCOMZ,http://www.bsnpr.com:80/jug05.asp?r3=00171&r2=462746RX1D&r=00073&e=,20061006123046,CI2YI2ED3WGSQTNQCR4XCALOF4TMCOMZ,,CI2YI2ED3WGSQTNQCR4XCALOF4TMCOMZ.html
CL6FO4TKHX5SY26A73F3RPLSPE43VBFB,http://www.bsnpr.com/jug05.asp?r2=462746RX1B&r3=00168&r=00008&e=ARECIBO,20061119230646,CL6FO4TKHX5SY26A73F3RPLSPE43VBFB,ARECIBO,CL6FO4TKHX5SY26A73F3RPLSPE43VBFB.html
CLSKQYZPCFZHWFEWCT4O27YPKTYFFY6G,http://www.bsnpr.com:80/jug05.asp?r3=DBRCU&r2=JCGBPWPGMG&r=00603&e=,20061009095646,CLSKQYZPCFZHWFEWCT4O27YPKTYFFY6G,,CLSKQYZPCFZHWFEWCT4O27YPKTYFFY6G.html
CM2RRJOWBBIST57EBITAEIE7QSD7KOFA,http://www.bsnpr.com:80/jug05.asp?r3=QGUQO&r2=BLBESEULRP&r=00147&e=,20061207025848,CM2RRJOWBBIST57EBITAEIE7QSD7KOFA,,CM2RRJOWBBIST57EBITAEIE7QSD7KOFA.html
CNRRT7BERAEP557JWJ6OWQT7JI6U5IXX,http://www.bsnpr.com:80/jug05.asp?r3=00137&r2=462726RX0K&r=00055&e=,20070404011853,CNRRT7BERAEP557JWJ6OWQT7JI6U5IXX,,CNRRT7BERAEP557JWJ6OWQT7JI6U5IXX.html
CNURLHV67D7D6KE7IIORPTEGZD6KJOHP,http://www.bsnpr.com:80/jug05.asp?r2=EIPBMRZZXC&r3=PXLWE&e=SANTURCE,20050507093239,CNURLHV67D7D6KE7IIORPTEGZD6KJOHP,SANTURCE,CNURLHV67D7D6KE7IIORPTEGZD6KJOHP.html
COAVSZJV3YFFN7XOOWGOGOJGP2L7SZZQ,http://www.bsnpr.com/jug05.asp?r3=00260&r2=462796RX3J&r=00107&e=,20061209152333,COAVSZJV3YFFN7XOOWGOGOJGP2L7SZZQ,,COAVSZJV3YFFN7XOOWGOGOJGP2L7SZZQ.html
CU5O6CY67QDOS6EEFBGREF6AJH2MZ7GP,http://www.bsnpr.com/jug05.asp?r2=WCPCJDEPGL&r3=QRJGN&r=00542&e=COAMO,20061119230507,CU5O6CY67QDOS6EEFBGREF6AJH2MZ7GP,COAMO,CU5O6CY67QDOS6EEFBGREF6AJH2MZ7GP.html
CV7BH67Y6KQLF4VHN7IEKURGYJQ3HRCR,http://www.bsnpr.com:80/jug05.asp?r3=QIGCQ&r2=CFWLTOGIIP&r=00528&e=,20061010080315,CV7BH67Y6KQLF4VHN7IEKURGYJQ3HRCR,,CV7BH67Y6KQLF4VHN7IEKURGYJQ3HRCR.html
CXAP7RVQP3SFYMVZ3PIPO2FRVHYH2FOD,http://www.bsnpr.com:80/jug05.asp?r3=00247&r2=462786RX39&r=00560&e=,20061206115555,CXAP7RVQP3SFYMVZ3PIPO2FRVHYH2FOD,,CXAP7RVQP3SFYMVZ3PIPO2FRVHYH2FOD.html
CYMGP3SJHUQAO6KGY6HIA7VIIJ3S4Y2U,http://www.bsnpr.com:80/jug05.asp?r2=462706RWZS&r3=00103&e=COAMO,20050501125317,CYMGP3SJHUQAO6KGY6HIA7VIIJ3S4Y2U,COAMO,CYMGP3SJHUQAO6KGY6HIA7VIIJ3S4Y2U.html
D2KKCFO4RVALLS6ISZDLRDGEVZ6MHHZG,http://www.bsnpr.com:80/jug05.asp?r2=PVUKUVMQOM&r=VQQXC&e=PONCE,20050929030201,D2KKCFO4RVALLS6ISZDLRDGEVZ6MHHZG,PONCE,D2KKCFO4RVALLS6ISZDLRDGEVZ6MHHZG.html
D2MXX667M7VD3GVVBEZ3QBMRAL7OTPXJ,http://www.bsnpr.com:80/jug05.asp?r2=462666RWY3&r=00022&e=BAYAMON,20050409233155,D2MXX667M7VD3GVVBEZ3QBMRAL7OTPXJ,BAYAMON,D2MXX667M7VD3GVVBEZ3QBMRAL7OTPXJ.html
D2ZJIF766A4VQA37LJ5E6UOYMGMFJ46V,http://www.bsnpr.com:80/jug05.asp?r2=462716RX02&r3=00116&e=COAMO,20050501125400,D2ZJIF766A4VQA37LJ5E6UOYMGMFJ46V,COAMO,D2ZJIF766A4VQA37LJ5E6UOYMGMFJ46V.html
D364PDQJOUI2VKYZ5M7JP44QVMA4JZBC,http://www.bsnpr.com:80/jug05.asp?r3=00061&r2=462686RWYU&r=00086&e=,20061007174742,D364PDQJOUI2VKYZ5M7JP44QVMA4JZBC,,D364PDQJOUI2VKYZ5M7JP44QVMA4JZBC.html
D56FEUAUTG7BUF5RJAPTYFXKMUPJWKWW,http://www.bsnpr.com:80/jug05.asp?r3=+++++&r2=ZACUMASFSK&r=00561&e=,20070404080400,D56FEUAUTG7BUF5RJAPTYFXKMUPJWKWW,,D56FEUAUTG7BUF5RJAPTYFXKMUPJWKWW.html
D5INOVNBO6R4EH3XBI677DMGFF6UM7JB,http://www.bsnpr.com:80/jug05.asp?,20060222231109,D5INOVNBO6R4EH3XBI677DMGFF6UM7JB,,D5INOVNBO6R4EH3XBI677DMGFF6UM7JB.html
D6NZIUIE7JGAUINJHCUH6K3FFJSAJ6C3,http://www.bsnpr.com:80/jug05.asp?r2=462766RX2E&r=00212&e=QUEBRADILLAS,20050409233446,D6NZIUIE7JGAUINJHCUH6K3FFJSAJ6C3,QUEBRADILLAS,D6NZIUIE7JGAUINJHCUH6K3FFJSAJ6C3.html
DCUUORXR53U3MXPNSPPEUAQITS64S54A,http://www.bsnpr.com:80/jug05.asp?r2=462696RWZ9&r3=00078&e=COAMO,20050501125348,DCUUORXR53U3MXPNSPPEUAQITS64S54A,COAMO,DCUUORXR53U3MXPNSPPEUAQITS64S54A.html
DFS44H3VIYNN56CC6EMHYBIWCLF4VWHN,http://www.bsnpr.com:80/jug05.asp?r2=462766RX2A&r=00208&e=ISABELA,20050926043452,DFS44H3VIYNN56CC6EMHYBIWCLF4VWHN,ISABELA,DFS44H3VIYNN56CC6EMHYBIWCLF4VWHN.html
DGMRJ7QSAA7CTE27BTKGQGHN7OYLJDJ4,http://www.bsnpr.com:80/jug05.asp?r3=00038&r2=462676RWYE&r=00018&e=,20061211011936,DGMRJ7QSAA7CTE27BTKGQGHN7OYLJDJ4,,DGMRJ7QSAA7CTE27BTKGQGHN7OYLJDJ4.html
DIS7MIUA2SY7D4Q4TQNELCIVSVPNQQAY,http://www.bsnpr.com:80/jug05.asp?r2=462696RWZ6&r3=00075&r=00559&e=SANTURCE,20060528213603,DIS7MIUA2SY7D4Q4TQNELCIVSVPNQQAY,SANTURCE,DIS7MIUA2SY7D4Q4TQNELCIVSVPNQQAY.html
DKCPC4ODM6IBSPLFI7MIFTX6QGN5GODS,http://www.bsnpr.com:80/jug05.asp?r2=462716RX03&r3=00117&e=COAMO,20050819022822,DKCPC4ODM6IBSPLFI7MIFTX6QGN5GODS,COAMO,DKCPC4ODM6IBSPLFI7MIFTX6QGN5GODS.html
DMJLTZYBBCOYFCRYD7EBWDVSKVNUQCTI,http://www.bsnpr.com/jug05.asp?r2=MUBFMJYWYX&r3=ZFGEV&r=00564&e=MOROVIS,20061119231102,DMJLTZYBBCOYFCRYD7EBWDVSKVNUQCTI,MOROVIS,DMJLTZYBBCOYFCRYD7EBWDVSKVNUQCTI.html
DNVSF3RBF3PRBFD54ROY6MREY5XPQIX5,http://www.bsnpr.com:80/jug05.asp?r3=00251&r2=462786RX3D&r=00103&e=,20070404014307,DNVSF3RBF3PRBFD54ROY6MREY5XPQIX5,,DNVSF3RBF3PRBFD54ROY6MREY5XPQIX5.html
