season,category,prom_kind,rank,player_raw,club_raw,games,total,made,attempted,def_reb,off_reb,prom,season_complete,serie_context,capture_date,note,confidence,source_id,source_url,retrieved_at
1986,anotaciones,per_game,1,"Torres, George",Cariduros,33,983,,,,,29.8,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,anotaciones,per_game,2,"Correa, Wesley ""we",Titanes,30,837,,,,,27.9,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,anotaciones,per_game,3,"Frazer, Rolando",,30,771,,,,,25.7,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,anotaciones,per_game,4,"Rodriguez, Ruben",Vaqueros,33,766,,,,,23.2,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,anotaciones,per_game,5,"Pellot, Edwin",Gallitos,33,759,,,,,23.0,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,anotaciones,per_game,6,"Rios, Roberto 'B",Atleticos,33,736,,,,,22.3,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,anotaciones,per_game,7,"Maldonado, Jim",Capitanes,30,724,,,,,24.1,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,anotaciones,per_game,8,"Pacheco, Bradley",Maratonistas,33,717,,,,,21.7,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,anotaciones,per_game,9,"Torres, Eddie",Piratas,33,717,,,,,21.7,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,anotaciones,per_game,10,"Trinidad, Juan",Mets,33,713,,,,,21.6,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,asistencias,per_game,1,"Melendez, Wilfredo",,33,227,,,,,6.9,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,asistencias,per_game,2,"Rios, Roberto 'B",Atleticos,33,192,,,,,5.8,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,asistencias,per_game,3,"Ithier, Vicente",Indios,33,163,,,,,4.9,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,asistencias,per_game,4,"Rivera, Jorge",Vaqueros,33,155,,,,,4.7,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,asistencias,per_game,5,"Lopez, Federico",Mets,30,150,,,,,5.0,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,asistencias,per_game,6,"Fuentes, Oscar",,33,143,,,,,4.3,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,asistencias,per_game,7,"Santos, William ""b",Gallitos,33,138,,,,,4.2,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,asistencias,per_game,8,"Ortiz, David",Capitanes,33,138,,,,,4.2,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,asistencias,per_game,9,"Rivera, Francisco",Maratonistas,33,136,,,,,4.1,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,asistencias,per_game,10,"Torres, George",Cariduros,33,136,,,,,4.1,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,canastos_3,per_game,1,"Rodriguez, Ruben",Vaqueros,33,87,,,,,2.6,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,canastos_3,per_game,2,"Rios, Roberto 'B",Atleticos,33,82,,,,,2.5,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,canastos_3,per_game,3,"Figueroa, Bernardo",,33,55,,,,,1.7,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,canastos_3,per_game,4,"Gallardo, Julio",Indios,33,51,,,,,1.5,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,canastos_3,per_game,5,"Ocasio, Gerald",Indios,31,51,,,,,1.6,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,canastos_3,per_game,6,"Carrion, Jeffrey",Gallitos,33,51,,,,,1.5,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,canastos_3,per_game,7,"Vidot, Grimaldi",Capitanes,29,44,,,,,1.5,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,canastos_3,per_game,8,"Rivera, Francisco",Maratonistas,33,44,,,,,1.3,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,canastos_3,per_game,9,"Torres, George",Cariduros,33,43,,,,,1.3,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,canastos_3,per_game,10,"Melendez, Wilfredo",,33,41,,,,,1.2,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,canastos_3_pct,percentage,1,"Morales, Mario 'Qui",Mets,27,,36,67,,,53.7,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,canastos_3_pct,percentage,2,"Vassallo, Danny",Capitanes,32,,24,45,,,53.3,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,canastos_3_pct,percentage,3,"Guzman, Arnaldo",Mets,33,,28,58,,,48.3,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,canastos_3_pct,percentage,4,"Davila, Luis ""tin""",,26,,19,40,,,47.5,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,canastos_3_pct,percentage,5,"Flores, Daniel",Titanes,20,,21,45,,,46.7,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,canastos_3_pct,percentage,6,"Brignoni, Luis",Criollos,32,,33,73,,,45.2,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,canastos_3_pct,percentage,7,"Rios, Roberto 'B",Atleticos,33,,82,183,,,44.8,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,canastos_3_pct,percentage,8,"Aponte, Enrique ""q",,33,,27,61,,,44.3,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,canastos_3_pct,percentage,9,"Diaz, Jose a. ""t",Gigantes,29,,28,65,,,43.1,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,canastos_3_pct,percentage,10,"Rivera, Juan ramon",Leones,32,,33,77,,,42.9,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,rebotes,per_game,1,"Butler, Mario Albe",Titanes,30,457,,,457,0,15.2,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,rebotes,per_game,2,"Torres, Eddie",Piratas,33,402,,,402,0,12.2,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,rebotes,per_game,3,"Leon, Edgar",Cariduros,29,374,,,374,0,12.9,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,rebotes,per_game,4,"Frazer, Rolando",,30,372,,,372,0,12.4,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,rebotes,per_game,5,"Leon, Francisco",Leones,30,356,,,356,0,11.9,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,rebotes,per_game,6,"Lanauze, Juan Jose",Mets,33,338,,,338,0,10.2,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,rebotes,per_game,7,"Torruellas, Frank",Gallitos,30,334,,,334,0,11.1,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,rebotes,per_game,8,"Gallardo, Julio",Indios,33,316,,,316,0,9.6,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,rebotes,per_game,9,"Rivera, Felix",,30,316,,,316,0,10.5,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,rebotes,per_game,10,"Ramos, Ramon",,33,305,,,305,0,9.2,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,tiros_libres_anotados,per_game,1,"Torres, George",Cariduros,33,248,,,,,7.5,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,tiros_libres_anotados,per_game,2,"Maldonado, Jim",Capitanes,30,212,,,,,7.1,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,tiros_libres_anotados,per_game,3,"Pellot, Edwin",Gallitos,33,182,,,,,5.5,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,tiros_libres_anotados,per_game,4,"Gallardo, Julio",Indios,33,173,,,,,5.2,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,tiros_libres_anotados,per_game,5,"Santiago, Angel 'Cac",,27,157,,,,,5.8,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,tiros_libres_anotados,per_game,6,"Quiñonez, Jose 'Will",Criollos,30,155,,,,,5.2,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,tiros_libres_anotados,per_game,7,"Lee, Alfred 'Bu",Leones,31,154,,,,,5.0,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,tiros_libres_anotados,per_game,8,"Trinidad, Juan",Mets,33,149,,,,,4.5,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,tiros_libres_anotados,per_game,9,"Pacheco, Bradley",Maratonistas,33,144,,,,,4.4,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,tiros_libres_anotados,per_game,10,"Carrion, Jeffrey",Gallitos,33,139,,,,,4.2,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,tiros_libres_pct,percentage,1,"Rodriguez, Ruben",Vaqueros,33,,117,132,,,88.6,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,tiros_libres_pct,percentage,2,"Vidot, Grimaldi",Capitanes,29,,91,104,,,87.5,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,tiros_libres_pct,percentage,3,"Malcom, Ernesto",Atleticos,29,,57,66,,,86.4,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,tiros_libres_pct,percentage,4,"Correa, Wesley ""we",Titanes,30,,131,152,,,86.2,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,tiros_libres_pct,percentage,5,"Sosa, Jose",Mets,19,,51,60,,,85.0,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,tiros_libres_pct,percentage,6,"Rivera, Francisco",Maratonistas,33,,50,59,,,84.7,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,tiros_libres_pct,percentage,7,"Santos, William ""b",Gallitos,33,,59,70,,,84.3,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,tiros_libres_pct,percentage,8,"Diaz, Jose a. ""t",Gigantes,29,,131,156,,,84.0,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
1986,tiros_libres_pct,percentage,9,"Torres, Orlando",Brujos,27,,68,81,,,84.0,True,Serie Regular,2017-08-04,regular-season leader board as of 2017-08-04,single-source,wayback_bsnpr,https://web.archive.org/web/20170804230003id_/http://www.bsnpr.com/estadisticas/lideres.asp?anio=1986&liga=1&serie=1&d=&mes=&dia=&l=&tabla=&grupo=BS26&B1=Ver,2026-09-08T03:53:02Z
