obs_source,player_raw,club_raw,season,bsnpr_id,canonical_name,match_method,club_check,confidence
player_season_leaders.csv,"Ramos, Peter John",Criollos,2008,1836,"Ramos Fuentes, Peter John",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Ramos, Peter John",Piratas,2009,1836,"Ramos Fuentes, Peter John",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Ramos, Peter John",Piratas,2012,1836,"Ramos Fuentes, Peter John",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Ramos, Peter John",Capitanes,2013,1836,"Ramos Fuentes, Peter John",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Ramos, Peter John",Brujos,2014,1836,"Ramos Fuentes, Peter John",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Ramos, Peter John",,2018,1836,"Ramos Fuentes, Peter John",name+season_in_career,no_obs_club,single-source
player_season_leaders.csv,"Randolph, Shavlik",Piratas,2012,2692,"Randolph, Shavlik",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Redhage, Shawn",Piratas,2009,2494,"Redhage, Shawn",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Reyes, Angelo","Gigantes, Carolina",2007,151,"Reyes Canales, Angelo",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Reyes, Angelo",Gigantes,2008,151,"Reyes Canales, Angelo",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Reyes, Angelo",Capitanes,2010,151,"Reyes Canales, Angelo",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Rice, Darius",,2008,2458,"Rice, Estadísticas Jugador",name+season_in_career,no_obs_club,single-source
player_season_leaders.csv,"Rivera, Carlos Ruben",,2007,338,"Rivera Ruiz, Carlos Ruben",name+season_in_career,no_obs_club,single-source
player_season_leaders.csv,"Rivera, Filiberto",Gigantes,2008,704,"Rivera Isaac, Filiberto",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Rivera, Filiberto",Gallitos,2010,704,"Rivera Isaac, Filiberto",name+season_in_career,no_obs_club,single-source
player_season_leaders.csv,"Rivera, Filiberto",Atleticos,2012,704,"Rivera Isaac, Filiberto",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Rivera, Filiberto",Vaqueros,2014,704,"Rivera Isaac, Filiberto",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Rivera, Jorge Luis","Vaqueros, Bayamon",2007,1127,"Rivera Motta, Jorge Luis",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Rodriguez, Andres",Capitanes,2010,87,"Rodriguez Fernandez, Andres",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Rodriguez, Erick","Brujos, Guayama",2007,624,"Rodriguez Mandes, Erick",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Rodriguez, Erick",Brujos,2012,624,"Rodriguez Mandes, Erick",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Rodriguez, Erick",Brujos,2013,624,"Rodriguez Mandes, Erick",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Rodriguez, Joey",Atleticos,2012,2698,"Rodriguez, Joey",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Rodriguez, Jonathan",,2018,2516,"Rodriguez, Jonathan",name+season_in_career,no_obs_club,single-source
player_season_leaders.csv,"Rodriguez, Ruben",Vaqueros,1986,2113,"Rodriguez Leon, Ruben",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Romero, Ismael",,2018,13064,"Romero Fernandez, Ismael",name+season_in_career,no_obs_club,single-source
player_season_leaders.csv,"Rosario, Michael",Piratas,2018,2859,"Rosario, Michael",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Sanchez, Ricky",Grises,2008,2033,"Sanchez Rosa, Ricky",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Sanchez, Ricky",Cangrejeros,2009,2033,"Sanchez Rosa, Ricky",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Sanchez, Ricky",Cangrejeros,2013,2033,"Sanchez Rosa, Ricky",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Sanchez, Ricky",,2018,2033,"Sanchez Rosa, Ricky",name+season_in_career,no_obs_club,single-source
player_season_leaders.csv,"Santiago, Benito",Maratonistas,2014,2836,"Santiago, Benito",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Santiago, Benito",Vaqueros,2019,2836,"Santiago, Benito",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Santiago, Eddin","Cangrejeros, Santurce",2007,502,"Santiago Cordero, Eddin",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Santiago, Eddin",Cangrejeros,2008,502,"Santiago Cordero, Eddin",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Santiago, Eddin",Leones,2013,502,"Santiago Cordero, Eddin",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Santiago, Eddin",Leones,2014,502,"Santiago Cordero, Eddin",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Scott, Seth",Caciques,2013,2835,"Scott, Seth",name+season_in_career,no_obs_club,single-source
player_season_leaders.csv,"Sensley, Julian",Caciques,2012,2753,"Sensley, Julian",name+season_in_career,no_obs_club,single-source
player_season_leaders.csv,"Shannon, Terrence","Conquistadores, Guaynabo",2007,2391,"Shannon Dogan, Terrence",name+season_in_career,contradicts,single-source
player_season_leaders.csv,"Shannon, Terrence",,2012,2391,"Shannon Dogan, Terrence",name+season_in_career,no_obs_club,single-source
player_season_leaders.csv,"Shannon, Terrence",Vaqueros,2013,2391,"Shannon Dogan, Terrence",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Shannon, Terrence",,2014,2391,"Shannon Dogan, Terrence",name+season_in_career,no_obs_club,single-source
player_season_leaders.csv,"Siler, Garret",,2013,2822,"Siler, Garret",name+season_in_career,no_obs_club,single-source
player_season_leaders.csv,"Siler, Garret",Capitanes,2014,2822,"Siler, Garret",name+season_in_career,contradicts,single-source
player_season_leaders.csv,"Simon, Melvin",,2007,1613,"Simon, Estadísticas Jugador",name+season_in_career,no_obs_club,single-source
player_season_leaders.csv,"Simon, Melvin",Conquistadores,2008,1613,"Simon, Estadísticas Jugador",name+season_in_career,contradicts,single-source
player_season_leaders.csv,"Slay, Ronald",Grises,2008,2509,"Slay, Estadísticas Jugador",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Smith, Donta",Indios,2012,2569,"Smith, Donta",name+season_in_career,no_obs_club,single-source
player_season_leaders.csv,"Smith, Jabari",Conquistadores,2009,2339,"Smith, Estadísticas Jugador",name+season_in_career,contradicts,single-source
player_season_leaders.csv,"Soto, Joseph R.",Vaqueros,2018,13011,"Soto Rivera, Joseph R.",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Strong, Carlos",Atleticos,2012,2647,"Strong, Carlos",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Strong, Carlos",Atleticos,2013,2647,"Strong, Carlos",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Strong, Carlos",Atleticos,2014,2647,"Strong, Carlos",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Thornton, Al",Brujos,2012,2740,"Thornton, Al",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Thornton, Al",Brujos,2014,2740,"Thornton, Al",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Torruellas, Frank",Gallitos,1986,751,"Torruellas Kortright, Frank",name+season_in_career,no_obs_club,single-source
player_season_leaders.csv,"Traylor, Robert",,2007,2424,"Traylor, Estadísticas Jugador",name+season_in_career,no_obs_club,single-source
player_season_leaders.csv,"Traylor, Robert",Cangrejeros,2008,2424,"Traylor, Estadísticas Jugador",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Trinidad, Juan",Mets,1986,1324,"Trinidad Martinez, Juan",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Vassallo, Angel D.",,2018,2517,"Vassallo Colon, Angel D.",name+season_in_career,no_obs_club,single-source
player_season_leaders.csv,"Villafane, Luis",,2007,1502,"Villafane Silva, Luis",name+season_in_career,no_obs_club,single-source
player_season_leaders.csv,"Villegas, Johwen",Atleticos,2010,2386,"Villegas Mercado, Johwen",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Villegas, Johwen",Mets,2013,2386,"Villegas Mercado, Johwen",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Villegas, Johwen",Capitanes,2018,2386,"Villegas Mercado, Johwen",name+season_in_career,contradicts,single-source
player_season_leaders.csv,"Villegas, Samuel",,2007,2145,"Villegas Aviles, Samuel",name+season_in_career,no_obs_club,single-source
player_season_leaders.csv,"Viñales, Kyle",,2018,12950,"Viñales, Kyle",name+season_in_career,no_obs_club,single-source
player_season_leaders.csv,"Walker, Blake",Atleticos,2010,2633,"Walker, Estadísticas Jugador",name+season_in_career,confirms,single-source
player_season_leaders.csv,"White, Rodney",,2008,2456,"White, Estadísticas Jugador",name+season_in_career,no_obs_club,single-source
player_season_leaders.csv,"Wilkerson, Tyler",,2014,2881,"Wilkerson, Tyler",name+season_in_career,no_obs_club,single-source
player_season_leaders.csv,"Williams, Marcus",Piratas,2009,2586,"Williams, Marcus",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Wingate, Jason",Gigantes,2009,2387,"Wingate, Estadísticas Jugador",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Wolkowisky, Ruben",Atleticos,2009,2558,"Wolkowisky, Estadísticas Jugador",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Young, Sam",Vaqueros,2014,2880,"Young, Sam",name+season_in_career,confirms,single-source
player_season_leaders.csv,"Zayas, Hector",Indios,2008,870,"Zayas Irizarry, Hector",name+season_in_career,no_obs_club,single-source
player_season_leaders_2000_2002.csv,"Arroyo, Carlos",SANTU,2001,273,"Arroyo Bermúdez, Carlos A.",name+season_in_career,confirms,single-source
player_season_leaders_2000_2002.csv,"Arroyo, Carlos",SANTU,2002,273,"Arroyo Bermúdez, Carlos A.",name+season_in_career,confirms,single-source
player_season_leaders_2000_2002.csv,"Ayuso, Larry",SAN G,2001,574,"Ayuso Carrillo, Elias",name+season_in_career,confirms,single-source
player_season_leaders_2000_2002.csv,"Ayuso, Larry",SAN G,2002,574,"Ayuso Carrillo, Elias",name+season_in_career,confirms,single-source
player_season_leaders_2000_2002.csv,"Casiano, Eddie",PONCE,2001,498,"Casiano Ojeda, Eddie",name+season_in_career,confirms,single-source
player_season_leaders_2000_2002.csv,"Casiano, Eddie",PONCE,2002,498,"Casiano Ojeda, Eddie",name+season_in_career,confirms,single-source
player_season_leaders_2000_2002.csv,"Colon, Javier",PONCE,2001,1011,"Colon Rodriguez, Javier Antonio",name+season_in_career,confirms,single-source
player_season_leaders_2000_2002.csv,"Colon, Javier",PONCE,2002,1011,"Colon Rodriguez, Javier Antonio",name+season_in_career,confirms,single-source
player_season_leaders_2000_2002.csv,"Cruz, Rafael",ARECI,2002,1895,"Cruz Lopez, Rafael",name+season_in_career,confirms,single-source
player_season_leaders_2000_2002.csv,"Dalmau, Christian",SAN G,2001,382,"Dalmau Santana, Christian",name+season_in_career,confirms,single-source
player_season_leaders_2000_2002.csv,"Dalmau, Christian",SAN G,2002,382,"Dalmau Santana, Christian",name+season_in_career,confirms,single-source
player_season_leaders_2000_2002.csv,"Dalmau, Ricardo",QUEBR,2002,1992,"Dalmau Santana, Ricardo",name+season_in_career,confirms,single-source
player_season_leaders_2000_2002.csv,"Elisma, Eddie",PONCE,2001,499,"Elisma, Estadísticas Jugador",name+season_in_career,confirms,single-source
player_season_leaders_2000_2002.csv,"Hourruitiner, Rolando",SANTU,2001,2090,"Hourruitiner Ortiz, Rolando",name+season_in_career,confirms,single-source
player_season_leaders_2000_2002.csv,"Jackson, Leroy",SAN G,2001,1442,"Jackson, Estadísticas Jugador",name+season_in_career,confirms,single-source
player_season_leaders_2000_2002.csv,"Jones, Joel",BAYAM,2002,1064,"Jones Camacho, Joel",name+season_in_career,confirms,single-source
player_season_leaders_2000_2002.csv,"Lazor, Robert",SAN G,2001,2037,"Lazor, Robert",name+season_in_career,confirms,single-source
player_season_leaders_2000_2002.csv,"Lazor, Robert",MAYAG,2002,2037,"Lazor, Robert",name+season_in_career,confirms,single-source
player_season_leaders_2000_2002.csv,"Lockhart, Ian",PONCE,2001,914,"Lockhart Collie, Ian",name+season_in_career,confirms,single-source
player_season_leaders_2000_2002.csv,"Lockhart, Ian",QUEBR,2002,914,"Lockhart Collie, Ian",name+season_in_career,confirms,single-source
player_season_leaders_2000_2002.csv,"Lopez, Michael",AIBON,2001,143,"Lopez Ortiz, Estadísticas Jugador",name+season_in_career,confirms,single-source
player_season_leaders_2000_2002.csv,"Mincy, Jerome",BAYAM,2001,1032,"Mincy Clark, Jerome Alfred",name+season_in_career,confirms,single-source
player_season_leaders_2000_2002.csv,"Murray, Joe",AIBON,2001,1286,"Murray Quiñones, Estadísticas Jugador",name+season_in_career,confirms,single-source
player_season_leaders_2000_2002.csv,"Nieves, Ivan",CAROL,2001,954,"Nieves, Estadísticas Jugador",name+season_in_career,confirms,single-source
player_season_leaders_2000_2002.csv,"Pagan, Wilfredo",MOROV,2001,2290,"Pagan Roque, Wilfredo",name+season_in_career,confirms,single-source
player_season_leaders_2000_2002.csv,"Pagan, Wilfredo",MOROV,2002,2290,"Pagan Roque, Wilfredo",name+season_in_career,confirms,single-source
player_season_leaders_2000_2002.csv,"Rivera, Filiberto",COAMO,2002,704,"Rivera Isaac, Filiberto",name+season_in_career,confirms,single-source
player_season_leaders_2000_2002.csv,"Rivera, Jorge",BAYAM,2002,1127,"Rivera Motta, Jorge Luis",name+season_in_career,confirms,single-source
player_season_leaders_2000_2002.csv,"Santiago, Daniel",BAYAM,2001,427,"Santiago Lynn, Daniel",name+season_in_career,confirms,single-source
player_season_leaders_2000_2002.csv,"Santiago, Daniel",BAYAM,2002,427,"Santiago Lynn, Daniel",name+season_in_career,confirms,single-source
player_season_leaders_2000_2002.csv,"Santiago, Eddin",BAYAM,2001,502,"Santiago Cordero, Eddin",name+season_in_career,confirms,single-source
player_season_leaders_2000_2002.csv,"Santiago, Eddin",BAYAM,2002,502,"Santiago Cordero, Eddin",name+season_in_career,confirms,single-source
player_season_leaders_2000_2002.csv,"Vega, Orlando",MAYAG,2001,1759,"Vega Smith, Orlando",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Alvarado, O.",Toritos de Cayey,2002,1739,"Alvarado Sierra, Omar J.",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Apodaca, R.",Vaqueros de Bayamon,2001,2028,"Apodaca Perez, Rick",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Apodaca, R.",Capitanes de Arecibo,2002,2028,"Apodaca Perez, Rick",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Aponte, E.",Vaqueros de Bayamon,2001,594,"Aponte, Estadísticas Jugador",name+season+club,confirms,single-source
player_season_stats_2001_2004.csv,"Arroyo, C.",Cangrejeros de Santurce,2001,273,"Arroyo Bermúdez, Carlos A.",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Arroyo, C.",Cangrejeros de Santurce,2003,273,"Arroyo Bermúdez, Carlos A.",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Aubry, J.",Cangrejeros de Santurce,2001,1025,"Aubry Flores, Jeffrion",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Aubry, J.",Cangrejeros de Santurce,2003,1025,"Aubry Flores, Jeffrion",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Barea, J.",Indios de Mayaguez,2001,1234,"Barea Mora, José Juan",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Berdiel, M.",Maratonistas de Coamo,2001,1666,"Berdiel Aponte, Miguel Ali",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Berdiel, M.",Maratonistas de Coamo,2002,1666,"Berdiel Aponte, Miguel Ali",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Carmona, A.",Indios de Mayaguez,2001,37,"Carmona Sanchez, Alejandro",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Carmona, A.",Indios de Mayaguez,2002,37,"Carmona Sanchez, Alejandro",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Carmona, A.",Maratonistas de Coamo,2002,37,"Carmona Sanchez, Alejandro",name+season_in_career,contradicts,single-source
player_season_stats_2001_2004.csv,"Caro, I.",Indios de Mayaguez,2002,932,"Caro Beltran, Ismael",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Casiano, E.",Leones de Ponce,2001,498,"Casiano Ojeda, Eddie",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Casiano, E.",Leones de Ponce,2002,498,"Casiano Ojeda, Eddie",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Casiano, E.",Leones de Ponce,2003,498,"Casiano Ojeda, Eddie",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Colon, E.",Gallitos de Isabela,2001,136,"Colon Colon, Estadísticas Jugador",name+season_in_career,contradicts,single-source
player_season_stats_2001_2004.csv,"Colon, E.",Gallitos de Isabela,2002,136,"Colon Colon, Estadísticas Jugador",name+season_in_career,contradicts,single-source
player_season_stats_2001_2004.csv,"Colon, G.",Brujos de Guayama,2001,773,"Colon Gracia, Gabriel",name+season_in_career,contradicts,single-source
player_season_stats_2001_2004.csv,"Colon, G.",Leones de Ponce,2001,773,"Colon Gracia, Gabriel",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Colon, G.",Gigantes de Carolina,2002,773,"Colon Gracia, Gabriel",name+season_in_career,contradicts,single-source
player_season_stats_2001_2004.csv,"Colon, G.",Leones de Ponce,2002,773,"Colon Gracia, Gabriel",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Colon, G.",Leones de Ponce,2003,773,"Colon Gracia, Gabriel",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Colon, J.",Leones de Ponce,2001,1011,"Colon Rodriguez, Javier Antonio",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Colon, J.",Leones de Ponce,2002,1011,"Colon Rodriguez, Javier Antonio",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Colon, J.",Leones de Ponce,2003,1011,"Colon Rodriguez, Javier Antonio",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Cortes, D.",Capitanes de Arecibo,2001,448,"Cortes Ruiz, David",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Cortes, D.",Capitanes de Arecibo,2002,448,"Cortes Ruiz, David",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Cruz, A.",Vaqueros de Bayamon,2001,74,"Cruz Torres, Alvin",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Cruz, R.",Capitanes de Arecibo,2001,1895,"Cruz Lopez, Rafael",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Cruz, R.",Capitanes de Arecibo,2002,1895,"Cruz Lopez, Rafael",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Dalmau, R.",Piratas de Quebradillas,2001,1992,"Dalmau Santana, Ricardo",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Escalera, C.",Maratonistas de Coamo,2001,284,"Escalera Gonzalez, Carlos",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Escalera, C.",Maratonistas de Coamo,2002,284,"Escalera Gonzalez, Carlos",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Escalera, C.",Maratonistas de Coamo,2003,284,"Escalera Gonzalez, Carlos",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Falcon, A.",Cangrejeros de Santurce,2001,50,"Falcon Melendez, Alexander",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Falcon, A.",Cangrejeros de Santurce,2003,50,"Falcon Melendez, Alexander",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Fernandez, E.",Gallitos de Isabela,2001,2034,"Fernandez, Estadísticas Jugador",name+season_in_career,contradicts,single-source
player_season_stats_2001_2004.csv,"Figueroa, A.",Capitanes de Arecibo,2001,135,"Figueroa Sepulveda, Angel",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Figueroa, A.",Gallitos de Isabela,2001,135,"Figueroa Sepulveda, Angel",name+season_in_career,contradicts,single-source
player_season_stats_2001_2004.csv,"Figueroa, A.",Gigantes de Carolina,2002,135,"Figueroa Sepulveda, Angel",name+season_in_career,contradicts,single-source
player_season_stats_2001_2004.csv,"Figueroa, A.",Capitanes de Arecibo,2002,135,"Figueroa Sepulveda, Angel",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Figueroa, A.",Gallitos de Isabela,2002,135,"Figueroa Sepulveda, Angel",name+season_in_career,contradicts,single-source
player_season_stats_2001_2004.csv,"Galindo, A.",Indios de Mayaguez,2002,42,"Galindo Rodríguez, Alex",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Huertas, D.",Criollos de Caguas,2002,451,"Huertas, David",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Jimenez, G.",Piratas de Quebradillas,2001,812,"Jimenez Brain, Giovanni",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Jimenez, G.",Capitanes de Arecibo,2002,812,"Jimenez Brain, Giovanni",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Latimer, A.",Vaqueros de Bayamon,2001,193,"Latimer Rivera, Antonio",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Latimer, A.",Maratonistas de Coamo,2001,193,"Latimer Rivera, Antonio",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Latimer, A.",Maratonistas de Coamo,2002,193,"Latimer Rivera, Antonio",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Lazor, R.",Indios de Mayaguez,2002,2037,"Lazor, Robert",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Lazor, R.",Leones de Ponce,2003,2037,"Lazor, Robert",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Leon, E.",Vaqueros de Bayamon,2001,508,"Leon Cruz, Estadísticas Jugador",name+season_in_career,contradicts,single-source
player_season_stats_2001_2004.csv,"Lockhart, I.",Leones de Ponce,2001,914,"Lockhart Collie, Ian",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Lopez, R.",Criollos de Caguas,2001,1847,"Lopez, Estadísticas Jugador",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Malpica, K.",Brujos de Guayama,2001,1385,"Malpica Torres, Karim",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Martinez, E.",Capitanes de Arecibo,2001,579,"Martinez, Estadísticas Jugador",name+season+club,confirms,single-source
player_season_stats_2001_2004.csv,"Melendez, R.",Criollos de Caguas,2002,1995,"Melendez Huertas, Ricardo",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Mincy, J.",Vaqueros de Bayamon,2001,1032,"Mincy Clark, Jerome Alfred",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Morales, E.",Piratas de Quebradillas,2001,580,"Morales Hoyos, Estadísticas Jugador",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Morales, E.",Titanes de Morovis,2003,580,"Morales Hoyos, Estadísticas Jugador",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Narvaez, M.",Titanes de Morovis,2003,1562,"Narvaez Rivera, Manuel Antonio",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Nieves, R.",Titanes de Morovis,2001,2067,"Nieves Perez, Roberto",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Nieves, R.",Titanes de Morovis,2002,2067,"Nieves Perez, Roberto",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Nieves, R.",Titanes de Morovis,2003,2067,"Nieves Perez, Roberto",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Orta, R.",Leones de Ponce,2001,1946,"Orta, Raul",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Orta, R.",Leones de Ponce,2002,1946,"Orta, Raul",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Padilla, E.",Vaqueros de Bayamon,2001,509,"Padilla Rivera, Estadísticas Jugador",name+season+club,confirms,single-source
player_season_stats_2001_2004.csv,"Padilla, E.",Cangrejeros de Santurce,2003,509,"Padilla Rivera, Estadísticas Jugador",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Pagan, W.",Titanes de Morovis,2001,2290,"Pagan Roque, Wilfredo",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Pagan, W.",Titanes de Morovis,2002,2290,"Pagan Roque, Wilfredo",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Pagan, W.",Titanes de Morovis,2003,2290,"Pagan Roque, Wilfredo",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Ramos, P.",Criollos de Caguas,2001,1836,"Ramos Fuentes, Peter John",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Ramos, P.",Criollos de Caguas,2002,1836,"Ramos Fuentes, Peter John",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Reyes, A.",Titanes de Morovis,2002,151,"Reyes Canales, Angelo",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Rivera, C.",Brujos de Guayama,2001,338,"Rivera Ruiz, Carlos Ruben",name+season_in_career,contradicts,single-source
player_season_stats_2001_2004.csv,"Rivera, C.",Titanes de Morovis,2002,338,"Rivera Ruiz, Carlos Ruben",name+season_in_career,no_career_club,single-source
player_season_stats_2001_2004.csv,"Rivera, C.",Gallitos de Isabela,2002,338,"Rivera Ruiz, Carlos Ruben",name+season_in_career,no_career_club,single-source
player_season_stats_2001_2004.csv,"Rivera, F.",Maratonistas de Coamo,2001,704,"Rivera Isaac, Filiberto",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Rivera, F.",Titanes de Morovis,2001,704,"Rivera Isaac, Filiberto",name+season_in_career,contradicts,single-source
player_season_stats_2001_2004.csv,"Rivera, F.",Maratonistas de Coamo,2002,704,"Rivera Isaac, Filiberto",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Rivera, J.",Vaqueros de Bayamon,2001,1127,"Rivera Motta, Jorge Luis",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Rivera, J.",Capitanes de Arecibo,2001,1127,"Rivera Motta, Jorge Luis",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Rivera, J.",Capitanes de Arecibo,2002,1127,"Rivera Motta, Jorge Luis",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Rivera, J.",Titanes de Morovis,2003,1127,"Rivera Motta, Jorge Luis",name+season_in_career,contradicts,single-source
player_season_stats_2001_2004.csv,"Rodriguez, A.",Criollos de Caguas,2001,87,"Rodriguez Fernandez, Andres",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Rodriguez, A.",Gigantes de Carolina,2001,87,"Rodriguez Fernandez, Andres",name+season_in_career,contradicts,single-source
player_season_stats_2001_2004.csv,"Rodriguez, A.",Gigantes de Carolina,2002,87,"Rodriguez Fernandez, Andres",name+season_in_career,contradicts,single-source
player_season_stats_2001_2004.csv,"Rodriguez, A.",Criollos de Caguas,2002,87,"Rodriguez Fernandez, Andres",name+season_in_career,confirms,single-source
player_season_stats_2001_2004.csv,"Rodriguez, E.",Polluelos de Aibonito,2001,624,"Rodriguez Mandes, Erick",name+season+club,confirms,single-source
